prodcode	CodingSystem	productname	gemscriptcode
12699	prodcode	Pecram 225mg Modified-release tablet (Novartis Consumer Health UK Ltd)	69697020
12822	prodcode	Salbutamol 2.5mg with ipratropium bromide 500micrograms/2.5ml unit dose nebuilser solution	80090020
12909	prodcode	Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler	80973020
12994	prodcode	Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free	71255020
13037	prodcode	Pulvinal Beclometasone Dipropionate 200micrograms/dose dry powder inhaler (Chiesi Ltd)	80128020
13038	prodcode	Pulvinal Salbutamol 200micrograms/dose dry powder inhaler (Chiesi Ltd)	83865020
13040	prodcode	Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler	85661020
13181	prodcode	Easyhaler Salbutamol sulfate 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	88296020
13256	prodcode	Nedocromil 2mg/dose inhaler CFC free	89825020
13273	prodcode	Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler	85660020
13290	prodcode	Clenil Modulite 100micrograms/dose inhaler (Chiesi Ltd)	91163020
13307	prodcode	Bricanyl 500microgram/ml Injection (AstraZeneca UK Ltd)	73103020
13319	prodcode	Nethaprin dospan Tablet (Marion Merrell Dow Ltd)	50667020
13365	prodcode	Berotec 5mg/ml Nebuliser liquid (Boehringer Ingelheim Ltd)	48392020
13575	prodcode	Bambec 20mg tablets (AstraZeneca UK Ltd)	74354020
13757	prodcode	Tropiovent steripoule 250microgram/ml Nebuliser liquid (Ashbourne Pharmaceuticals Ltd)	86246020
13815	prodcode	Beclazone 100microgram/actuation Inhalation powder (Actavis UK Ltd)	82720020
13996	prodcode	Salamol 100microgram/inhalation Inhalation powder (Sandoz Ltd)	86269020
14162	prodcode	Singulair Paediatric 4mg chewable tablets (Merck Sharp & Dohme Ltd)	86071020
14200	prodcode	Singulair Paediatric 4mg granules sachets (Merck Sharp & Dohme Ltd)	87656020
14294	prodcode	Qvar 50micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)	88500020
14306	prodcode	Formoterol 12micrograms/dose inhaler CFC free	89764020
14321	prodcode	Beclometasone 200micrograms/dose inhaler CFC free	91157020
14382	prodcode	Ephedrine hydrochloride 15mg tablets	71113020
14448	prodcode	Nedocromil sodium 1% nasal spray	79967020
14483	prodcode	Terbutaline 500micrograms/ml injection	73106020
14524	prodcode	Bdp 250microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)	81511020
14525	prodcode	Salbutamol 100micrograms/inhalation vortex inhaler	81501020
14527	prodcode	Bambec 10mg tablets (AstraZeneca UK Ltd)	74353020
14561	prodcode	Salbutamol 400microgram / Beclometasone 200microgram inhalation powder capsules	67875020
14567	prodcode	Asmabec 250 Clickhaler (Focus Pharmaceuticals Ltd)	85881020
14590	prodcode	Asmabec 250microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)	85797020
14700	prodcode	Budesonide 400micrograms/actuation inhaler	73583020
14736	prodcode	Pulvinal Beclometasone Dipropionate 400micrograms/dose dry powder inhaler (Chiesi Ltd)	80129020
14757	prodcode	Pulvinal Beclometasone Dipropionate 100micrograms/dose dry powder inhaler (Chiesi Ltd)	80127020
14991	prodcode	Aminophylline 250mg/10ml injection	59202020
15075	prodcode	Bronchodil 20mg Tablet (Viatris Pharmaceuticals Ltd)	48477020
15165	prodcode	Reproterol 500micrograms/dose inhaler	66477020
15284	prodcode	Slo-Phyllin 125mg capsules (Merck Serono Ltd)	87001020
15326	prodcode	Beclometasone 100micrograms/dose inhaler CFC free	91155020
15356	prodcode	Ephedrine HCl 30mg Tablet (C P Pharmaceuticals Ltd)	85270020
15365	prodcode	Theophylline 10mg/5ml SF elixir	66981020
15467	prodcode	Ephedrine 60mg tablets	55725020
15483	prodcode	Bricanyl Oral solution (AstraZeneca UK Ltd)	53667020
15613	prodcode	Salbutamol 500micrograms/1ml solution for injection ampoules	69342020
15706	prodcode	Beclometasone 100 micrograms/actuation vortex inhaler	81506020
15765	prodcode	Sodium cromoglicate 5mg/inhalation inhaler & spacer	61063020
15816	prodcode	Ephedrine hydrochloride 30mg tablets	71114020
16018	prodcode	Mometasone 200micrograms/dose dry powder inhaler	80792020
16054	prodcode	Budesonide 200micrograms/actuation breath actuated powder inhaler	87972020
16148	prodcode	Clenil Modulite 250micrograms/dose inhaler (Chiesi Ltd)	91167020
16151	prodcode	Clenil Modulite 200micrograms/dose inhaler (Chiesi Ltd)	91165020
16158	prodcode	Clenil Modulite 50micrograms/dose inhaler (Chiesi Ltd)	91161020
16207	prodcode	Duovent UDVs nebuliser liquid 4ml (Boehringer Ingelheim Ltd)	51100020
16236	prodcode	Pirbuterol acetate inhaler	72193020
16305	prodcode	Flixotide 2mg/2ml Nebules (GlaxoSmithKline UK Ltd)	57311020
16433	prodcode	Asmanex 200micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd)	85228020
16577	prodcode	Easyhaler Salbutamol sulfate 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	88298020
16584	prodcode	Beclometasone 50micrograms/dose inhaler CFC free	91153020
16994	prodcode	Aminophylline hydrate 350mg modified-release tablets	89379020
17002	prodcode	Aminophylline hydrate 225mg modified-release tablets	89373020
17140	prodcode	Aminophylline 200mg tablets	59197020
17185	prodcode	Ventolin 500micrograms/1ml solution for injection ampoules (GlaxoSmithKline UK Ltd)	52222020
17465	prodcode	Fluticasone 500micrograms/2ml nebuliser liquid unit dose vials	57282020
17590	prodcode	Asmanex 400micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd)	80362020
17654	prodcode	Easyhaler Beclometasone 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	89688020
17670	prodcode	Easyhaler Budesonide 100micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	90421020
17696	prodcode	Ventmax SR 4mg capsules (Chiesi Ltd)	85765020
17846	prodcode	Brovon Inhalation vapour (Torbet Laboratories Ltd)	55525020
17874	prodcode	Monovent 1.5mg/5ml Oral solution (Lagap)	71393020
17875	prodcode	Terbutaline with guafenesin expectorant	66896020
18140	prodcode	Respontin 500micrograms/2ml Nebules (GlaxoSmithKline UK Ltd)	88630020
18288	prodcode	Choline theophyllinate 100mg tablets	61302020
18299	prodcode	Fenoterol 1.25mg/4ml / Ipratropium 500micrograms/4ml nebuliser liquid unit dose vials	80152020
18387	prodcode	Brovon midget Inhalation powder (Torbet Laboratories Ltd)	55528020
18394	prodcode	Bdp 50microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)	81509020
18421	prodcode	Respontin nebules 250microgram/ml Nebuliser liquid (Glaxo Wellcome UK Ltd)	86188020
18456	prodcode	Salbutamol 200microgram / Beclometasone 100microgram inhalation powder capsules	67876020
18622	prodcode	Salbulin 2mg Tablet (3M Health Care Ltd)	52875020
18848	prodcode	Qvar 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)	88502020
18968	prodcode	Salbutamol 5mg/5ml solution for infusion ampoules	69343020
18988	prodcode	Choline theophyllinate 62.5mg/5ml oral solution	61304020
19031	prodcode	Bdp 100microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)	81510020
19121	prodcode	Beclometasone 100micrograms with Salbutamol 200micrograms inhalation capsules	64092020
19376	prodcode	Beclometasone 200micrograms with Salbutamol 400micrograms inhalation capsules	64091020
19389	prodcode	Asmabec 50microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)	85795020
19401	prodcode	Beclometasone 250micrograms/actuation inhaler and compact spacer	79501020
19563	prodcode	BECOTIDE FOR NEBULISER	!0584101
19642	prodcode	VENTOLIN NEBULES	!7637114
19649	prodcode	VENTOLIN ROTAHALER	!7637115
19653	prodcode	VENTOLIN RESPIRATOR	!7637105
19726	prodcode	VENTOLIN S/R	!7637110
19736	prodcode	BECOTIDE SUSP FOR NEBULISATION	!0584104
19799	prodcode	Tulobuterol 2mg	54414020
19953	prodcode	Theophylline with ephedrine & caffeine tablets	73710020
20180	prodcode	Sodium cromoglicate with isoprenaline inhalation capsules	61052020
20675	prodcode	SALBUTAMOL ROTAHALER COMPLETE UNIT	!9131025
20707	prodcode	BECOTIDE 100	!0584401
20781	prodcode	SALBUTAMOL U.DOSE NEBULISING 2.5MG/2.5ML	!6452118
20825	prodcode	Spacehaler BDP 250microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)	84020020
20838	prodcode	Salbuvent 2mg Tablet (Pharmacia Ltd)	69346020
21005	prodcode	Beclometasone 250micrograms/dose inhaler CFC free	91159020
21102	prodcode	Salbutamol 2mg/5ml Oral solution (Lagap)	54277020
21218	prodcode	Dexsol 2mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)	78819020
21224	prodcode	Alvesco 80 inhaler (AstraZeneca UK Ltd)	88720020
21482	prodcode	Beclometasone 100micrograms/dose inhaler (Mylan)	58819020
21741	prodcode	Bronchilator Aerosol generator (Sanofi-Synthelabo Ltd)	48471020
21769	prodcode	Lasma 300mg Tablet (Pharmax Ltd)	53582020
21859	prodcode	Asmaven 100microgram Inhalation powder (Berk Pharmaceuticals Ltd)	57680020
21862	prodcode	Adrenaline and atropine inhalation solution	55711020
22082	prodcode	Alupent expectorant Tablet (Boehringer Ingelheim Ltd)	54910020
22225	prodcode	BECLOMETHASONE /SALBUTAMOL	!0578301
22313	prodcode	Ventmax SR 8mg capsules (Chiesi Ltd)	85766020
22330	prodcode	Ephedrine 4mg/5ml oral solution sugar free	71909020
22430	prodcode	Spacehaler salbutamol 100microgram/inhalation Spacehaler (Celltech Pharma Europe Ltd)	84022020
22467	prodcode	SALBUTAMOL RESPIRATOR SOLN	!6452108
22512	prodcode	SALBUTAMOL INHALER	!6452101
22661	prodcode	Pirbuterol 10mg capsule	65846020
22663	prodcode	Respacal 2mg Tablet (UCB Pharma Ltd)	57254020
22790	prodcode	Reproterol 10mg/ml respirator solution	66478020
23047	prodcode	Ephedrine 60mg tablets	71115020
23054	prodcode	Ephedrine HCl with Chlorphenamine 4mg with 1mg/5ml oral solution sugar free	71094020
23269	prodcode	Maxivent 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd)	79058020
23567	prodcode	Respontin 250micrograms/1ml Nebules (GlaxoSmithKline UK Ltd)	88628020
23572	prodcode	Aminophylline sr 225mg Modified-release tablet (IVAX Pharmaceuticals UK Ltd)	61458020
23688	prodcode	VENTOLIN ROTACAPS	!7637106
23709	prodcode	Ipratropium 500micrograms/2ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd)	88636020
23741	prodcode	Novolizer budesonide 200microgram/actuation Pressurised inhalation (Meda Pharmaceuticals Ltd)	87974020
23787	prodcode	Exirel 10mg Capsule (3M Health Care Ltd)	53830020
23961	prodcode	Ipratropium bromide 250microgram/ml Inhalation vapour (Galen Ltd)	56682020
24023	prodcode	Theodrox Tablet (3M Health Care Ltd)	51915020
24219	prodcode	BECOTIDE ROTACAPS	!0584103
24380	prodcode	Sodium cromoglicate 1mg/dose / Salbutamol 100micrograms/dose inhaler with spacer	72093020
24418	prodcode	Biophylline 350mg Tablet (Lorex Synthelabo Ltd)	58824020
24645	prodcode	Ventolin 5mg/5ml solution for infusion ampoules (GlaxoSmithKline UK Ltd)	52224020
24674	prodcode	Biophylline 500mg Tablet (Lorex Synthelabo Ltd)	58825020
24898	prodcode	Spacehaler BDP 100microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)	84019020
25073	prodcode	SALBUTAMOL	!6451901
25119	prodcode	Tilade 2mg/dose inhaler CFC free (Sanofi)	89827020
25125	prodcode	Aminophylline 360mg suppositories	71060020
25204	prodcode	Beclometasone 100micrograms/dose inhaler (A A H Pharmaceuticals Ltd)	60177020
25218	prodcode	SALBUTAMOL CFC/FREE B/A	!8504810
25339	prodcode	Maxivent 5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd)	79059020
25784	prodcode	Atimos Modulite 12micrograms/dose inhaler (Chiesi Ltd)	89766020
25820	prodcode	Bronchodil 10mg/5ml Oral solution (Viatris Pharmaceuticals Ltd)	48482020
25821	prodcode	Exirel 7.5mg/5ml Oral solution (3M Health Care Ltd)	53832020
25829	prodcode	Pirbuterol 7.5mg/5ml oral solution	65849020
26063	prodcode	Beclometasone 100micrograms/dose inhaler (Teva UK Ltd)	67076020
26525	prodcode	VENTOLIN	!7637103
26616	prodcode	Ipratropium bromide with fenoterol hydrobromide 0micrograms + 100micrograms/actuation	63620020
26744	prodcode	Expulin decongestant sugar free Oral solution (Shire Pharmaceuticals Ltd)	76168020
26829	prodcode	Brelomax 2mg Tablet (Abbott Laboratories Ltd)	48467020
26873	prodcode	Cobutolin 2mg Tablet (Actavis UK Ltd)	58029020
26987	prodcode	Bricanyl Tablet (AstraZeneca UK Ltd)	48456020
27188	prodcode	Easyhaler Budesonide 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	90423020
27340	prodcode	Salbuvent 0.5mg/ml Injection (Pharmacia Ltd)	70316020
27505	prodcode	Ipratropium bromide with fenoterol hydrobromide 40micrograms + 100micrograms/actuation	63621020
27525	prodcode	BECOTIDE 50	!0584601
27573	prodcode	VENTOLIN	!7637111
27679	prodcode	Beclometasone 100microgram/actuation Pressurised inhalation (Approved Prescription Services Ltd)	61524020
27944	prodcode	Tedral Oral solution (Parke-davis Research Laboratories)	58342020
28073	prodcode	Beclometasone 250microgram/actuation Pressurised inhalation (Approved Prescription Services Ltd)	61525020
28508	prodcode	Salbutamol 100microgram/inhalation Inhalation powder (IVAX Pharmaceuticals UK Ltd)	54287020
28577	prodcode	Ventolin 50microgram/ml Injection (Allen & Hanburys Ltd)	52223020
28640	prodcode	Beclometasone 100microgram/actuation Inhalation powder (Actavis UK Ltd)	59873020
28761	prodcode	Spacehaler BDP 50microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)	84018020
28881	prodcode	Salbutamol 2mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)	55767020
29267	prodcode	Salbuvent 4mg Tablet (Pharmacia Ltd)	69347020
29273	prodcode	Aminophylline 225mg Modified-release tablet (Hillcross Pharmaceuticals Ltd)	60164020
29325	prodcode	Beclometasone 250micrograms/dose inhaler (Mylan)	58817020
30118	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (Teva UK Ltd)	61514020
30204	prodcode	Salbutamol 200micrograms inahalation capsules	53422020
30210	prodcode	Beclometasone 250micrograms/dose inhaler (Teva UK Ltd)	67080020
30212	prodcode	Salbutamol cyclohaler	53424020
30229	prodcode	Ipratropium bromide 250microgram/ml Nebuliser liquid (Galen Ltd)	69142020
30230	prodcode	Salbutamol 100micrograms/actuation breath actuated inhaler	79713020
30238	prodcode	Beclometasone 50microgram/actuation Pressurised inhalation (Approved Prescription Services Ltd)	61523020
30240	prodcode	Aerolin autohaler 100microgram/actuation Pressurised inhalation (3M Health Care Ltd)	68160020
30596	prodcode	Aminophylline 225mg Modified-release tablet (Actavis UK Ltd)	56813020
30649	prodcode	Easyhaler Budesonide 400micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	90425020
31082	prodcode	Salbuvent 5mg/ml Respirator solution (Pharmacia Ltd)	70320020
31091	prodcode	Ephedrine HCl 15mg Tablet (C P Pharmaceuticals Ltd)	85269020
31262	prodcode	Orciprenaline with bromhexine hcl mixture	67813020
31290	prodcode	SALBULIN CFC FREE	!8505539
31774	prodcode	Beclometasone 50micrograms/dose inhaler (Mylan)	58818020
31845	prodcode	Salapin 2mg/5ml syrup (Pinewood Healthcare)	58101020
31865	prodcode	Rybarvin Inhalation vapour (Rybar Laboratories Ltd)	51445020
31933	prodcode	Salbutamol 100micrograms/dose inhaler (A A H Pharmaceuticals Ltd)	50543020
32050	prodcode	Salbutamol 400 Cyclocaps (Teva UK Ltd)	63930020
32102	prodcode	Salbutamol 4mg tablets (A A H Pharmaceuticals Ltd)	50544020
32222	prodcode	Isoprenaline hc 500micrograms + 50micrograms/metered Pressurised inhalation	63698020
32283	prodcode	Orciprenaline 0.5mg/ml Injection	65225020
32812	prodcode	Numotac 10mg Tablet (3M Health Care Ltd)	50790020
32874	prodcode	Beclometasone 50microgram/actuation Inhalation powder (Actavis UK Ltd)	59872020
33089	prodcode	Salbutamol 100micrograms/dose inhaler (Kent Pharmaceuticals Ltd)	63418020
33258	prodcode	Beclometasone 250micrograms/dose inhaler (A A H Pharmaceuticals Ltd)	60178020
33373	prodcode	Salbutamol 200 Cyclocaps (Teva UK Ltd)	63926020
33434	prodcode	Noradran 7.5mg+15mg/5ml Oral solution (Norma Chemicals Ltd)	79991020
33461	prodcode	Iso-autohaler Inhalation powder (3M Health Care Ltd)	49972020
33588	prodcode	Salbutamol 100micrograms/dose inhaler (Mylan)	60625020
33817	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (Actavis UK Ltd)	63650020
33849	prodcode	Beclometasone 100microgram/actuation Inhalation powder (Neo Laboratories Ltd)	63536020
34018	prodcode	Salbutamol 5mg/2.5ml Nebuliser liquid (Galen Ltd)	59499020
34029	prodcode	Salbutamol 400micrograms inahalation capsules	53423020
34134	prodcode	Aerolin 400 100microgram/actuation Inhalation powder (3M Health Care Ltd)	68156020
34162	prodcode	Salbutamol 2.5mg/2.5ml Nebuliser liquid (Galen Ltd)	59498020
34310	prodcode	Salbutamol 100micrograms/dose inhaler CFC free (A A H Pharmaceuticals Ltd)	61776020
34311	prodcode	Salbutamol 100microgram/inhalation Inhalation powder (Berk Pharmaceuticals Ltd)	50518020
34315	prodcode	Beclometasone 250microgram/actuation Inhalation powder (Actavis UK Ltd)	59874020
34428	prodcode	Beclometasone 50microgram/actuation Inhalation powder (Neo Laboratories Ltd)	63531020
34618	prodcode	Salbutamol 2mg tablets (Actavis UK Ltd)	50533020
34619	prodcode	Salbutamol 100microgram/inhalation Inhalation powder (Kent Pharmaceuticals Ltd)	62351020
34702	prodcode	Salbutamol 100microgram/inhalation Inhalation powder (C P Pharmaceuticals Ltd)	50525020
34739	prodcode	Beclometasone 50micrograms/dose inhaler (Teva UK Ltd)	67073020
34794	prodcode	Beclometasone 200micrograms/dose inhaler (A A H Pharmaceuticals Ltd)	65723020
34859	prodcode	Beclometasone 250microgram/actuation Inhalation powder (Neo Laboratories Ltd)	63539020
34919	prodcode	Beclometasone 50micrograms/dose inhaler (A A H Pharmaceuticals Ltd)	60176020
34938	prodcode	Salbutamol 4mg tablets (Actavis UK Ltd)	50534020
34995	prodcode	Spiriva 18microgram inhalation powder capsules with HandiHaler (Boehringer Ingelheim Ltd)	92697020
35000	prodcode	Spiriva 18microgram inhalation powder capsules (Boehringer Ingelheim Ltd)	92699020
35011	prodcode	Tiotropium bromide 18microgram inhalation powder capsules	92695020
35014	prodcode	Tiotropium bromide 18microgram inhalation powder capsules with device	92693020
35071	prodcode	Becodisks 200microgram (GlaxoSmithKline UK Ltd)	93053020
35106	prodcode	Becodisks 100microgram with Diskhaler (GlaxoSmithKline UK Ltd)	93043020
35107	prodcode	Beclometasone 400microgram inhalation powder blisters with device	93055020
35113	prodcode	Beclometasone 200microgram inhalation powder blisters	93049020
35118	prodcode	Becodisks 400microgram with Diskhaler (GlaxoSmithKline UK Ltd)	93059020
35165	prodcode	Serevent 50microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)	92979020
35225	prodcode	Flixotide 100microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)	93279020
35288	prodcode	Beclometasone 400microgram inhalation powder blisters	93057020
35293	prodcode	Beclometasone 200microgram inhalation powder blisters with device	93047020
35299	prodcode	Becodisks 400microgram (GlaxoSmithKline UK Ltd)	93063020
35374	prodcode	Flixotide 500microgram disks (GlaxoSmithKline UK Ltd)	93299020
35392	prodcode	Flixotide 500microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)	93297020
35408	prodcode	Becodisks 100microgram (GlaxoSmithKline UK Ltd)	93045020
35430	prodcode	Becodisks 200microgram with Diskhaler (GlaxoSmithKline UK Ltd)	93051020
35461	prodcode	Flixotide 250microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)	93289020
35503	prodcode	Salmeterol 50microgram inhalation powder blisters	92977020
35510	prodcode	Budesonide 200micrograms/dose dry powder inhalation cartridge with device	92711020
35522	prodcode	Bricanyl 500micrograms/1ml solution for injection ampoules (AstraZeneca UK Ltd)	92683020
35542	prodcode	Salmeterol 50microgram inhalation powder blisters with device	92971020
35557	prodcode	Ipramol nebuliser solution 2.5ml Steri-Neb unit dose vials (Teva UK Ltd)	91913020
35580	prodcode	Beclometasone 100microgram inhalation powder blisters with device	93039020
35602	prodcode	Budesonide 200micrograms/dose dry powder inhalation cartridge	92719020
35611	prodcode	Flixotide 250microgram disks (GlaxoSmithKline UK Ltd)	93291020
35631	prodcode	Budelin Novolizer 200micrograms/dose inhalation powder (Meda Pharmaceuticals Ltd)	92727020
35638	prodcode	Fluticasone propionate 100microgram inhalation powder blisters with device	93273020
35652	prodcode	Beclometasone 100microgram inhalation powder blisters	93041020
35700	prodcode	Fluticasone propionate 500microgram inhalation powder blisters with device	93293020
35724	prodcode	Budelin Novolizer 200micrograms/dose inhalation powder refill (Meda Pharmaceuticals Ltd)	92729020
35725	prodcode	Formoterol Easyhaler 12micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)	92823020
35744	prodcode	Bricanyl 2.5mg/5ml solution for injection ampoules (AstraZeneca UK Ltd)	92685020
35772	prodcode	Fluticasone propionate 100microgram inhalation powder blisters	93275020
35825	prodcode	Serevent 50microgram disks (GlaxoSmithKline UK Ltd)	92985020
35861	prodcode	Terbutaline 2.5mg/5ml solution for injection ampoules	92679020
35862	prodcode	Terbutaline 500micrograms/1ml solution for injection ampoules	92677020
35905	prodcode	Fluticasone propionate 250microgram inhalation powder blisters	93287020
35986	prodcode	Flixotide 50microgram disks (GlaxoSmithKline UK Ltd)	93265020
36021	prodcode	Fluticasone propionate 50microgram inhalation powder blisters with device	93257020
36090	prodcode	Flixotide 100microgram disks (GlaxoSmithKline UK Ltd)	93281020
36290	prodcode	Flixotide 50microgram disks with Diskhaler (GlaxoSmithKline UK Ltd)	93263020
36401	prodcode	Fluticasone propionate 250microgram inhalation powder blisters with device	93285020
36462	prodcode	Fluticasone propionate 500microgram inhalation powder blisters	93295020
36677	prodcode	Reproterol 10mg/5ml oral solution	66482020
36864	prodcode	Tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device CFC free	94071020
36869	prodcode	Spiriva Respimat 2.5micrograms/dose solution for inhalation cartridge with device (Boehringer Ingelheim Ltd)	94073020
37432	prodcode	Fostair 100micrograms/dose / 6micrograms/dose inhaler (Chiesi Ltd)	94307020
37447	prodcode	Fluticasone propionate 50microgram inhalation powder blisters	93259020
37470	prodcode	Beclometasone 100micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free	94305020
37615	prodcode	Sodium cromoglicate 1mg/inhalation inhaler	61056020
37791	prodcode	Ipratropium bromide 250microgram/ml	63617020
38079	prodcode	Salbutamol 100micrograms/dose dry powder inhalation cartridge with device	94863020
38097	prodcode	Salbutamol cyclocaps 200microgram Inhalation powder (DuPont Pharmaceuticals Ltd)	56098020
38120	prodcode	Theophylline 500mg modified release tablets	72615020
38136	prodcode	Salbulin Novolizer 100micrograms/dose inhalation powder (Meda Pharmaceuticals Ltd)	94867020
38214	prodcode	Salbutamol 100micrograms/dose dry powder inhalation cartridge	94865020
38226	prodcode	Salbulin Novolizer 100micrograms/dose inhalation powder refill (Meda Pharmaceuticals Ltd)	94869020
38416	prodcode	Salbutamol cyclocaps 400microgram Inhalation powder (DuPont Pharmaceuticals Ltd)	56099020
38471	prodcode	Sodium cromoglicate 5mg/dose inhaler CFC free	95402020
38501	prodcode	Intal 5mg/dose inhaler CFC free (Sanofi)	95416020
39040	prodcode	Phyllocontin Forte Continus 350mg tablets (Napp Pharmaceuticals Ltd)	95819020
39200	prodcode	AeroBec Forte 250 Autohaler (Meda Pharmaceuticals Ltd)	95879020
39236	prodcode	Adrenaline and Atropine comp spray	86455020
40057	prodcode	Pulmicort 200micrograms/dose inhaler CFC free (AstraZeneca UK Ltd)	96233020
40177	prodcode	Ipratropium bromide 250microgram/ml Nebuliser liquid (Hillcross Pharmaceuticals Ltd)	60390020
40599	prodcode	Salbutamol 5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)	96111020
40637	prodcode	Ipratropium 250micrograms/1ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)	96091020
40655	prodcode	Salbuvent 100microgram/actuation Inhalation powder (Pharmacia Ltd)	69361020
40709	prodcode	Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd)	73590020
40832	prodcode	Ipratropium 500micrograms/2ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)	96099020
41269	prodcode	Beclometasone 400 Cyclocaps (Teva UK Ltd)	63923020
41412	prodcode	Beclometasone 400micrograms/actuation inhaler	69256020
41548	prodcode	Salbutamol 2mg tablets (Approved Prescription Services Ltd)	55302020
41549	prodcode	Salbutamol 2mg Tablet (C P Pharmaceuticals Ltd)	50526020
41691	prodcode	Salbutamol 2mg/5ml oral solution sugar free (Sandoz Ltd)	66781020
41830	prodcode	Medihaler -duo Inhalation powder (3M Health Care Ltd)	50322020
42103	prodcode	Tulobuterol 1mg/5ml sugar free syrup	54415020
42279	prodcode	Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Galen Ltd)	96107020
42497	prodcode	Salbutamol 8mg tablet	68262020
42511	prodcode	Aminophylline 25mg/ml Injection (Celltech Pharma Europe Ltd)	48469020
42830	prodcode	Ventolin 100micrograms/dose Evohaler (GlaxoSmithKline UK Ltd)	98212020
42858	prodcode	Ventolin 200micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)	98214020
42867	prodcode	Terbutaline 1.5mg/5ml Oral solution (Sandoz Ltd)	56229020
42886	prodcode	Bricanyl 500micrograms/dose Turbohaler (AstraZeneca UK Ltd)	98210020
42910	prodcode	Aminophylline 250mg/10ml solution for injection ampoules (Martindale Pharmaceuticals Ltd)	48283020
42921	prodcode	Isoprenaline sulphate 400micrograms/actuation Pressurised inhalation	71320020
42928	prodcode	Flixotide 100micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)	98218020
42985	prodcode	Flixotide 50micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)	98216020
42994	prodcode	Flixotide 250micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)	98222020
43046	prodcode	Salipraneb 0.5mg/2.5mg nebuliser solution 2.5ml ampoules (Arrow Generics Ltd)	97117020
43074	prodcode	Flixotide 500micrograms/dose Accuhaler (GlaxoSmithKline UK Ltd)	98224020
43085	prodcode	Bricanyl 5mg/2ml Respules (AstraZeneca UK Ltd)	98341020
43090	prodcode	Atrovent 40microgram Aerocaps (Boehringer Ingelheim Ltd)	98208020
43105	prodcode	Atrovent 40microgram Aerocaps with Aerohaler (Boehringer Ingelheim Ltd)	98206020
43738	prodcode	Indacaterol 150microgram inhalation powder capsules with device	98481020
43893	prodcode	Onbrez Breezhaler 150microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)	98562020
44064	prodcode	Onbrez Breezhaler 300microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)	98564020
44713	prodcode	Salbutamol 100microgram/inhalation Inhalation powder (Celltech Pharma Europe Ltd)	50537020
45234	prodcode	Dexamethasone 100microgram capsules	91780020
45610	prodcode	Indacaterol 300microgram inhalation powder capsules with device	98485020
45863	prodcode	Salbutamol 5mg/2.5ml Nebuliser liquid (Generics (UK) Ltd)	60627020
