prodcode	CodingSystem	productname	gemscriptcode
43247	prodcode	Mirtazapine 45mg orodispersible tablets (Genus Pharmaceuticals Ltd)	74977020
43248	prodcode	Mirtazapine 15mg orodispersible tablets (Focus Pharmaceuticals Ltd)	74684020
43250	prodcode	Mirtazapine 30mg orodispersible tablets (A A H Pharmaceuticals Ltd)	74705020
43253	prodcode	Mirtazapine 15mg orodispersible tablets (A A H Pharmaceuticals Ltd)	74702020
43256	prodcode	Mirtazapine 45mg orodispersible tablets (Focus Pharmaceuticals Ltd)	74689020
43257	prodcode	Mirtazapine 15mg tablets (Teva UK Ltd)	75309020
43334	prodcode	Venlafaxine 150mg modified-release capsules (Sandoz Ltd)	96616020
43518	prodcode	Fluvoxamine 100mg tablets (IVAX Pharmaceuticals UK Ltd)	60735020
43519	prodcode	Citalopram 40mg Tablet (Neo Laboratories Ltd)	65262020
43534	prodcode	Lofepramine 70mg/5ml Oral suspension (Rosemont Pharmaceuticals Ltd)	55646020
43561	prodcode	Clomipramine 10mg capsules (Teva UK Ltd)	54669020
43673	prodcode	Politid XL 150mg capsules (Actavis UK Ltd)	96475020
43968	prodcode	Foraven XL 75mg capsules (Forum Products Ltd)	97351020
44853	prodcode	Dosulepin 25mg capsules (Kent Pharmaceuticals Ltd)	63443020
44861	prodcode	Fluvoxamine 100mg tablets (Actavis UK Ltd)	62693020
44936	prodcode	Venlaneo XL 150mg capsules (Kent Pharmaceuticals Ltd)	99210020
44937	prodcode	Venlaneo XL 75mg capsules (Kent Pharmaceuticals Ltd)	99208020
44944	prodcode	Sertraline 100mg tablets (Teva UK Ltd)	72095020
45223	prodcode	Citalopram 40mg tablets (Niche Generics Ltd)	66688020
45224	prodcode	Fluoxetine 20mg capsules (Sandoz Ltd)	61387020
45226	prodcode	Trimipramine 25mg tablets (A A H Pharmaceuticals Ltd)	71736020
45233	prodcode	Amitriptyline 10mg tablets (IVAX Pharmaceuticals UK Ltd)	48522020
45242	prodcode	Amitriptyline 10mg Tablet (Sussex Pharmaceutical Ltd)	48533020
45247	prodcode	Fluoxetine 20mg capsules (Fannin UK Ltd)	62975020
45286	prodcode	Citalopram 10mg tablets (Niche Generics Ltd)	66680020
45304	prodcode	Citalopram 40mg tablets (Teva UK Ltd)	68049020
45316	prodcode	Fluoxetine 20mg capsules (Wockhardt UK Ltd)	61439020
45318	prodcode	Clomipramine 50mg capsules (A A H Pharmaceuticals Ltd)	50948020
45329	prodcode	Fluoxetine 20mg capsules (Actavis UK Ltd)	61452020
45350	prodcode	Clomipramine 25mg capsules (Teva UK Ltd)	54670020
45664	prodcode	Depefex XL 150mg capsules (Chiesi Ltd)	98863020
45737	prodcode	Dosulepin 25mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)	55642020
45806	prodcode	Venlafaxine 37.5mg modified-release tablets	99679020
45818	prodcode	Venlalic XL 37.5mg tablets (Ethypharm UK Ltd)	99681020
45915	prodcode	Sertraline 50mg tablets (Almus Pharmaceuticals Ltd)	75620020
45959	prodcode	Depefex XL 75mg capsules (Chiesi Ltd)	98861020
46668	prodcode	Mirtazapine 15mg tablets (Arrow Generics Ltd)	70353020
46801	prodcode	Amitriptyline 10mg/5ml oral solution	503021
46818	prodcode	Amitriptyline 10mg/5ml oral suspension	505021
46926	prodcode	Citalopram 40mg tablets (Zentiva)	66160020
46970	prodcode	Amitriptyline 50mg tablets (IVAX Pharmaceuticals UK Ltd)	48524020
46977	prodcode	Citalopram 40mg tablets (Actavis UK Ltd)	67898020
47363	prodcode	Mianserin 20mg Tablet (Berk Pharmaceuticals Ltd)	50103020
47945	prodcode	Mirtazapine 30mg tablets (A A H Pharmaceuticals Ltd)	68484020
47966	prodcode	Mirtazapine 15mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)	68128020
48026	prodcode	Citalopram 20mg tablets (Almus Pharmaceuticals Ltd)	71376020
48045	prodcode	Fluvoxamine 100mg tablets (A A H Pharmaceuticals Ltd)	66244020
48065	prodcode	Amitriptyline oral solution	92481020
48185	prodcode	Mirtazapine 30mg orodispersible tablets (Almus Pharmaceuticals Ltd)	78577020
48199	prodcode	Ranfaxine XL 75mg capsules (Ranbaxy (UK) Ltd)	97656020
48216	prodcode	Nortriptyline 25mg tablets (A A H Pharmaceuticals Ltd)	77778020
48220	prodcode	Prozac 20mg capsules (Lexon (UK) Ltd)	3837020
48698	prodcode	Mirtazapine 15mg orodispersible tablets sugar free	41252020
49165	prodcode	Citalopram 10mg tablets (Alliance Healthcare (Distribution) Ltd)	4004020
49511	prodcode	Venlablue XL 75mg capsules (Creo Pharma Ltd)	3965020
49519	prodcode	Sertraline 100mg/5ml oral suspension	20738020
49820	prodcode	Mirtazapine 45mg orodispersible tablets sugar free	41254020
50081	prodcode	Venlablue XL 150mg capsules (Creo Pharma Ltd)	3976020
50592	prodcode	Fluanxol 1mg tablets (Sigma Pharmaceuticals Plc)	3818020
50722	prodcode	Dosulepin 25mg/5ml oral solution	19725020
50892	prodcode	Zispin SolTab 15mg orodispersible tablets (Necessity Supplies Ltd)	9892020
50934	prodcode	Venlafaxine 150mg/5ml oral solution	35355020
51280	prodcode	Efexor XL 150mg capsules (Waymade Healthcare Plc)	3970020
51361	prodcode	Venlafaxine 37.5mg tablets (Ranbaxy (UK) Ltd)	3942020
51383	prodcode	Duloxetine 60mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)	10967020
51699	prodcode	Venlafaxine 37.5mg/5ml oral solution	35357020
51758	prodcode	Prothiaden 25mg capsules (Stephar (U.K.) Ltd)	3717020
52074	prodcode	Alventa XL 75mg capsules (Consilient Health Ltd)	3966020
52100	prodcode	Citalopram 10mg tablets (Arrow Generics Ltd)	4007020
52354	prodcode	Citalopram 20mg tablets (DE Pharmaceuticals)	38526020
52408	prodcode	Citalopram 10mg tablets (Kent Pharmaceuticals Ltd)	4003020
52516	prodcode	Alventa XL 150mg capsules (Consilient Health Ltd)	3977020
52607	prodcode	Citalopram 20mg tablets (Bristol Laboratories Ltd)	3997020
52716	prodcode	Tonpular XL 75mg capsules (Wockhardt UK Ltd)	98348020
52824	prodcode	Citalopram 10mg tablets (PLIVA Pharma Ltd)	71214020
52867	prodcode	Amitriptyline 10mg tablets (Accord Healthcare Ltd)	3674020
53161	prodcode	Clomipramine 50mg/5ml oral solution	19451020
53187	prodcode	Clomipramine 50mg capsules (Kent Pharmaceuticals Ltd)	3701020
53321	prodcode	Mirtazapine 15mg/ml oral solution sugar free (A A H Pharmaceuticals Ltd)	21206020
53326	prodcode	Venlafaxine 75mg/5ml oral solution	35359020
53394	prodcode	Citalopram 20mg tablets (Alliance Healthcare (Distribution) Ltd)	3985020
53543	prodcode	Zispin SolTab 30mg orodispersible tablets (Necessity Supplies Ltd)	9905020
53648	prodcode	Mirtazapine 30mg orodispersible tablets (Accord Healthcare Ltd)	74665020
53699	prodcode	Mirtazapine 15mg tablets (Actavis UK Ltd)	76425020
53787	prodcode	Citalopram 10mg tablets (Bristol Laboratories Ltd)	4011020
53808	prodcode	Trimipramine 10mg tablets (Phoenix Healthcare Distribution Ltd)	3784020
54012	prodcode	Mirtazapine 15mg orodispersible tablets sugar free (Sandoz Ltd)	41253020
54081	prodcode	Sertraline 25mg/5ml oral suspension	33816020
54342	prodcode	Mirtazapine 15mg tablets (Medreich Plc)	38595020
54644	prodcode	Mirtazapine 15mg tablets (Pfizer Ltd)	9876020
54686	prodcode	Tryptophan 500mg capsules	47014020
54747	prodcode	Optimax 500mg capsules (Intrapharm Laboratories Ltd)	47015020
54792	prodcode	Mirtazapine 30mg tablets (Alliance Healthcare (Distribution) Ltd)	4053020
54826	prodcode	Sertraline 150mg/5ml oral suspension	33812020
54827	prodcode	Citalopram 10mg/5ml oral suspension	30393020
54877	prodcode	Amitriptyline 25mg tablets (Accord Healthcare Ltd)	3679020
54933	prodcode	Sertraline 100mg tablets (PLIVA Pharma Ltd)	72071020
55023	prodcode	Paroxetine 20mg tablets (Medreich Plc)	45165020
55033	prodcode	Citalopram 40mg tablets (DE Pharmaceuticals)	38528020
55137	prodcode	Trazodone 150mg/5ml oral suspension	34736020
55138	prodcode	Trazodone 250mg/5ml oral solution	34738020
55139	prodcode	Amitriptyline 25mg tablets (Alliance Healthcare (Distribution) Ltd)	3675020
55146	prodcode	Sertraline 100mg tablets (A A H Pharmaceuticals Ltd)	71728020
55424	prodcode	Venlafaxine	95179020
55482	prodcode	Mirtazapine 15mg orodispersible tablets (Mylan)	77222020
55488	prodcode	Sertraline 50mg tablets (Teva UK Ltd)	72091020
55491	prodcode	Amitriptyline 10mg tablets (Almus Pharmaceuticals Ltd)	70945020
55501	prodcode	Venlafaxine 150mg Modified-release capsule (Hillcross Pharmaceuticals Ltd)	76126020
55537	prodcode	Seroxat 30mg tablets (Lexon (UK) Ltd)	3921020
55970	prodcode	Nortriptyline 10mg tablets (King Pharmaceuticals Ltd)	3751020
56009	prodcode	Citalopram 20mg tablets (Arrow Generics Ltd)	3990020
56209	prodcode	Mirtazapine 30mg tablets (Phoenix Healthcare Distribution Ltd)	4060020
56229	prodcode	Lofepramine 70mg/5ml oral solution	32936020
56292	prodcode	Citalopram 40mg/ml oral drops sugar free (Actavis UK Ltd)	4037020
56355	prodcode	Citalopram 10mg tablets (Waymade Healthcare Plc)	47301020
56457	prodcode	Venlafaxine 75mg tablets (Teva UK Ltd)	76076020
56501	prodcode	Tofranil 25mg tablets (Lexon (UK) Ltd)	3734020
56662	prodcode	Venlafaxine 37.5mg tablets (A A H Pharmaceuticals Ltd)	76115020
56703	prodcode	Lofepramine 70mg tablets (Sandoz Ltd)	60806020
57107	prodcode	Amitriptyline 10mg tablets (Phoenix Healthcare Distribution Ltd)	3673020
57226	prodcode	Trazodone 25mg/5ml oral suspension	34744020
57532	prodcode	Prozac 20mg capsules (Waymade Healthcare Plc)	3831020
57751	prodcode	Tonpular XL 150mg capsules (Wockhardt UK Ltd)	98350020
57926	prodcode	Dosulepin 75mg/5ml oral solution	19721020
57936	prodcode	Citalopram 40mg/ml oral drops sugar free (A A H Pharmaceuticals Ltd)	76354020
57972	prodcode	Amitriptyline 10mg tablets (Alliance Healthcare (Distribution) Ltd)	3671020
57978	prodcode	Trimipramine 25mg tablets (Waymade Healthcare Plc)	47285020
58291	prodcode	Mirtazapine 15mg orodispersible tablets (Pfizer Ltd)	9888020
58476	prodcode	Citalopram 20mg tablets (Aurobindo Pharma Ltd)	4002020
58625	prodcode	Mirtazapine 45mg tablets (Actavis UK Ltd)	76428020
58664	prodcode	Sertraline 50mg tablets (Mylan)	72232020
58723	prodcode	Sertraline 50mg tablets (Accord Healthcare Ltd)	39811020
58837	prodcode	Venlafaxine 37.5mg modified-release capsules	20695021
59035	prodcode	Venlablue XL 37.5mg capsules (Creo Pharma Ltd)	20696021
59161	prodcode	Amitriptyline 10mg tablets (Waymade Healthcare Plc)	47269020
59193	prodcode	Citalopram 10mg tablets (Ranbaxy (UK) Ltd)	69079020
59288	prodcode	Paroxetine 10mg tablets (Actavis UK Ltd)	45504020
59358	prodcode	Fluoxetine 20mg capsules (Milpharm Ltd)	3843020
59563	prodcode	Venlafaxine 75mg modified-release capsules (Kent Pharmaceuticals Ltd)	3963020
59593	prodcode	Fluanxol 500microgram tablets (Lexon (UK) Ltd)	3813020
59600	prodcode	Sertraline 100mg tablets (Almus Pharmaceuticals Ltd)	75616020
59650	prodcode	Citalopram 10mg tablets (Aurobindo Pharma Ltd)	4014020
59694	prodcode	Mirtazapine 30mg orodispersible tablets (Phoenix Healthcare Distribution Ltd)	9903020
59820	prodcode	Amitriptyline 50mg/5ml oral solution sugar free (Wockhardt UK Ltd)	77899020
59923	prodcode	Venlafaxine 37.5mg tablets (Bristol Laboratories Ltd)	43833020
59931	prodcode	Trazodone 50mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)	78020020
59953	prodcode	Mirtazapine 15mg tablets (Almus Pharmaceuticals Ltd)	9878020
59954	prodcode	Mirtazapine 45mg tablets (Almus Pharmaceuticals Ltd)	9912020
60138	prodcode	Fluoxetine 20mg orodispersible tablets sugar free	23601021
60355	prodcode	Amitriptyline 25mg tablets (Phoenix Healthcare Distribution Ltd)	3678020
60370	prodcode	Zispin SolTab 15mg orodispersible tablets (Mawdsley-Brooks & Company Ltd)	9889020
60410	prodcode	Amitriptyline 25mg/5ml oral solution sugar free (Wockhardt UK Ltd)	77894020
60449	prodcode	Venlafaxine 75mg tablets (A A H Pharmaceuticals Ltd)	76118020
60534	prodcode	Fluoxetine 20mg dispersible tablets sugar free	24094021
60538	prodcode	Mirtazapine 30mg tablets (DE Pharmaceuticals)	23710021
60549	prodcode	Venlafaxine 150mg modified-release capsules (Kent Pharmaceuticals Ltd)	3975020
60568	prodcode	Citalopram 20mg tablets (Waymade Healthcare Plc)	47300020
60591	prodcode	Lofepramine 70mg tablets (Teva UK Ltd)	75291020
60619	prodcode	Fluoxetine 20mg/5ml oral solution (Kent Pharmaceuticals Ltd)	3844020
60839	prodcode	Citalopram 40mg tablets (Almus Pharmaceuticals Ltd)	71379020
60888	prodcode	Citalopram 10mg tablets (Sigma Pharmaceuticals Plc)	4010020
60895	prodcode	Venlafaxine 37.5mg tablets (Teva UK Ltd)	76073020
60962	prodcode	Fluoxetine 20mg capsules (Alliance Healthcare (Distribution) Ltd)	3830020
61335	prodcode	Prozac 20mg capsules (Mawdsley-Brooks & Company Ltd)	3838020
61503	prodcode	Sertraline 100mg tablets (Actavis UK Ltd)	72038020
61547	prodcode	Mirtazapine 15mg/ml oral solution sugar free (DE Pharmaceuticals)	24001021
61657	prodcode	Trazodone 75mg/5ml oral solution	34750020
61835	prodcode	Amitriptyline 10mg tablets (DE Pharmaceuticals)	16423021
61842	prodcode	Trazodone 50mg/5ml oral solution	34746020
61856	prodcode	Mirtazapine 15mg orodispersible tablets (Consilient Health Ltd)	9884020
62155	prodcode	Fluoxetine 20mg capsules (Phoenix Healthcare Distribution Ltd)	3839020
62620	prodcode	Clomipramine 10mg capsules (Mylan)	60329020
62681	prodcode	Dosulepin 75mg tablets (Sandoz Ltd)	66768020
62688	prodcode	Duloxetine 30mg gastro-resistant capsules (Sigma Pharmaceuticals Plc)	10980020
62692	prodcode	Sertraline 100mg tablets (Bristol Laboratories Ltd)	3894020
62693	prodcode	Sertraline 50mg tablets (Bristol Laboratories Ltd)	3875020
62734	prodcode	Venlafaxine 150mg/5ml oral suspension	35023020
62819	prodcode	Sertraline 12.5mg/5ml oral suspension	33810020
62927	prodcode	Sertraline 50mg tablets (Wockhardt UK Ltd)	72107020
62950	prodcode	Sertraline 100mg tablets (Accord Healthcare Ltd)	39812020
63268	prodcode	Venlafaxine 75mg/5ml oral suspension	35361020
63276	prodcode	Nortriptyline 25mg tablets (Alliance Healthcare (Distribution) Ltd)	3761020
63370	prodcode	Duloxetine 30mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)	10981020
63403	prodcode	Mirtazapine 30mg tablets (Teva UK Ltd)	69054020
63441	prodcode	Citalopram 10mg tablets (Rivopharm (UK) Ltd)	44246021
63481	prodcode	Sertraline 50mg tablets (Milpharm Ltd)	3878020
63763	prodcode	Duloxetine 60mg gastro-resistant capsules (A A H Pharmaceuticals Ltd)	48890021
63859	prodcode	Venlafaxine 75mg tablets (Waymade Healthcare Plc)	47297020
63916	prodcode	Escitalopram 10mg tablets (Actavis UK Ltd)	26791021
63953	prodcode	Cipramil 20mg tablets (DE Pharmaceuticals)	3994020
64101	prodcode	Mirtazapine 15mg orodispersible tablets (Accord Healthcare Ltd)	74662020
64139	prodcode	Mirtazapine 45mg orodispersible tablets (Mylan)	77228020
64141	prodcode	Amitriptyline 5mg/5ml oral solution	18973020
64223	prodcode	Mirtazapine 45mg tablets (Teva UK Ltd)	75313020
64330	prodcode	Amitriptyline 50mg tablets (Almus Pharmaceuticals Ltd)	70951020
64423	prodcode	Citalopram 10mg tablets (Accord Healthcare Ltd)	4013020
64442	prodcode	Duloxetine 60mg gastro-resistant capsules (Teva UK Ltd)	52348021
64458	prodcode	Clomipramine 25mg/5ml oral suspension	19449020
64647	prodcode	Amitriptyline 25mg tablets (DE Pharmaceuticals)	16424021
64785	prodcode	Paroxetine 30mg tablets (Alliance Healthcare (Distribution) Ltd)	3913020
65152	prodcode	Trazodone 100mg/5ml oral solution	34726020
65213	prodcode	Trimipramine 50mg/5ml oral solution	34986020
65237	prodcode	Nortriptyline 10mg tablets (A A H Pharmaceuticals Ltd)	77775020
65439	prodcode	Amitriptyline 25mg tablets (Sandoz Ltd)	68492020
65445	prodcode	Trimipramine 50mg capsules (A A H Pharmaceuticals Ltd)	71739020
65555	prodcode	Mirtazapine 15mg orodispersible tablets (Sigma Pharmaceuticals Plc)	9886020
65618	prodcode	Duloxetine 30mg gastro-resistant capsules (A A H Pharmaceuticals Ltd)	48892021
65666	prodcode	Venlafaxine 225mg modified-release capsules	60861021
65738	prodcode	Efexor 37.5mg tablets (Sigma Pharmaceuticals Plc)	3939020
65762	prodcode	Clomipramine 25mg capsules (Waymade Healthcare Plc)	47275020
65771	prodcode	Sertraline 200mg/5ml oral suspension (Special Order)	52635021
65804	prodcode	Clomipramine 50mg capsules (Teva UK Ltd)	54671020
65809	prodcode	Duloxetine 30mg gastro-resistant capsules (Actavis UK Ltd)	48893021
65879	prodcode	Amitriptyline 10mg tablets (Sigma Pharmaceuticals Plc)	52215021
65888	prodcode	Duloxetine 60mg gastro-resistant capsules (Actavis UK Ltd)	48889021
65892	prodcode	Duloxetine 60mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd)	53770021
65899	prodcode	Efexor XL 225mg capsules (Pfizer Ltd)	60862021
65987	prodcode	Amitriptyline 25mg tablets (Crescent Pharma Ltd)	48019021
