#AUTOGENERATED	DONT EDIT
194945009	Acute myocarditis - diphtheritic (disorder)
8676001	Myocarditis due to hypersensitivity state (disorder)
488007	Fibroid myocarditis (disorder)
279001	Senile myocarditis (disorder)
40964007	Chronic cardiac valvulitis (disorder)
89456004	Chronic valvulitis due to rheumatic heart disease (disorder)
286947004	Chronic mitral valvulitis due to rheumatic heart disease (disorder)
33618002	Meningococcal carditis (disorder)
91468009	Meningococcal myocarditis (disorder)
194950003	Acute myocarditis - meningococcal (disorder)
34845009	Meningococcal endocarditis (disorder)
28880005	Rheumatoid arthritis with carditis (disorder)
12023003	Rheumatic disease of aortic valve (disorder)
15676002	Acute rheumatic pericarditis (disorder)
194750008	Rheumatic myocarditis (disorder)
194905000	Acute pericarditis - coxsackie (disorder)
194906004	Acute meningococcal pericarditis (disorder)
194916007	Acute pneumococcal pericarditis (disorder)
194918008	Acute streptococcal pericarditis (disorder)
200951007	Erythema marginatum in acute rheumatic fever (disorder)
23685000	Rheumatic heart disease (disorder)
26424001	Active rheumatic fever (disorder)
266237004	Acute and subacute bacterial endocarditis (disorder)
27806003	Coxsackie pericarditis (disorder)
309762007	Systemic lupus erythematosus with pericarditis (disorder)
312591002	Acute rheumatic heart disease (disorder)
46826000	Rheumatic chorea (disorder)
48872007	Rheumatic endocarditis (disorder)
56501009	Rheumatic adherent pericardium (disorder)
66704002	Meningococcal pericarditis (disorder)
70189005	Viral pericarditis (disorder)
7548000	Rheumatic pneumonia (disorder)
87648004	Chronic rheumatic heart disease (disorder)
90428001	Gonococcal pericarditis (disorder)
128045006	Cellulitis (disorder)
9701000119103	Cellulitis of vaginal cuff (disorder)
1197179009	Acute cellulitis (disorder)
699887000	Acute female pelvic cellulitis (disorder)
860816004	Cellulitis at injection site (disorder)
698567002	Recurrent cellulitis (disorder)
402924002	Recurrent erysipelas (disorder)
61624008	Chronic recurrent streptococcal erysipelas (disorder)
449710006	Cellulitis of lower limb (disorder)
10633391000119104	Cellulitis of right lower limb (disorder)
41851000087105	Cellulitis of right buttock (disorder)
41771000087106	Cellulitis of right lower limb from knee to ankle (disorder)
15936701000119105	Erysipelas of right lower limb (disorder)
15936661000119103	Erysipelas of bilateral lower limbs (disorder)
10633311000119108	Cellulitis of right knee (disorder)
10633071000119103	Cellulitis of right ankle (disorder)
10632991000119107	Cellulitis of right thigh (disorder)
10629911000119106	Cellulitis of right hip (disorder)
10633231000119105	Cellulitis of right foot (disorder)
1297310008	Cellulitis of toe of right foot (disorder)
42011000087108	Cellulitis of all toes of right foot (disorder)
41081000087105	Cellulitis of right little toe (disorder)
41101000087102	Cellulitis of right fourth toe (disorder)
41161000087103	Cellulitis of right third toe (disorder)
41141000087104	Cellulitis of right second toe (disorder)
41121000087108	Cellulitis of right great toe (disorder)
10633351000119109	Cellulitis of left lower limb (disorder)
41841000087107	Cellulitis of left buttock (disorder)
41651000087106	Cellulitis of left lower limb from knee to ankle (disorder)
15936741000119107	Erysipelas of left lower limb (disorder)
10633271000119108	Cellulitis of left knee (disorder)
10633031000119101	Cellulitis of left ankle (disorder)
10632951000119102	Cellulitis of left thigh (disorder)
10629871000119108	Cellulitis of left hip (disorder)
10633191000119101	Cellulitis of left foot (disorder)
1297309003	Cellulitis of toe of left foot (disorder)
42001000087106	Cellulitis of all toes of left foot (disorder)
41071000087108	Cellulitis of left little toe (disorder)
41091000087107	Cellulitis of left fourth toe (disorder)
41151000087101	Cellulitis of left third toe (disorder)
41131000087105	Cellulitis of left second toe (disorder)
41111000087100	Cellulitis of left great toe (disorder)
449711005	Cellulitis of lower leg (disorder)
200681001	Cellulitis and abscess of lower leg (disorder)
449702005	Cellulitis and abscess of lower limb (disorder)
200686006	Cellulitis and abscess of heel (disorder)
200682008	Cellulitis and abscess of ankle (disorder)
200680000	Cellulitis and abscess of knee (disorder)
200679003	Cellulitis and abscess of thigh (disorder)
200678006	Cellulitis and abscess of hip (disorder)
200676005	Cellulitis and abscess of buttock (disorder)
200638004	Cellulitis and abscess of toe (disorder)
200628009	Cellulitis and abscess of finger and toe (disorder)
402925001	Erysipelas of lower limb (disorder)
287001000	Cellulitis of leg, excluding foot (disorder)
128276007	Cellulitis of foot (disorder)
287002007	Cellulitis of foot excluding toe (disorder)
200687002	Cellulitis of foot due to diabetes mellitus (disorder)
70637004	Cellulitis of toe (disorder)
1297312000	Cellulitis of little toe (disorder)
1297311007	Cellulitis of fourth toe (disorder)
1297308006	Cellulitis of third toe (disorder)
1297307001	Cellulitis of second toe (disorder)
1297306005	Cellulitis of great toe (disorder)
56351000	Cellulitis of heel (disorder)
77054009	Cellulitis of thigh (disorder)
44428005	Cellulitis of buttock (disorder)
24288004	Cellulitis of ankle (disorder)
13301002	Cellulitis of knee (disorder)
9557000	Cellulitis of hip (disorder)
449671007	Cellulitis of upper limb (disorder)
10633951000119108	Cellulitis of left upper limb (disorder)
41801000087109	Cellulitis of left upper arm (disorder)
10633511000119103	Cellulitis of left shoulder (disorder)
10629791000119104	Cellulitis of left axilla (disorder)
10633431000119109	Cellulitis of left wrist (disorder)
10633831000119106	Cellulitis of left forearm (disorder)
10633791000119100	Cellulitis of left hand (disorder)
41641000087108	Cellulitis of left little finger (disorder)
41741000087103	Cellulitis of left ring finger (disorder)
41731000087109	Cellulitis of left middle finger (disorder)
41631000087102	Cellulitis of left index finger (disorder)
10633591000119107	Cellulitis of left thumb (disorder)
16005551000119105	Cellulitis of left elbow (disorder)
10633911000119107	Cellulitis of right upper limb (disorder)
41811000087106	Cellulitis of right upper arm (disorder)
10633551000119102	Cellulitis of right shoulder (disorder)
10629831000119105	Cellulitis of right axilla (disorder)
10633471000119107	Cellulitis of right wrist (disorder)
10633871000119109	Cellulitis of right forearm (disorder)
13000001000004102	Cellulitis of right hand (disorder)
41761000087102	Cellulitis of right little finger (disorder)
41791000087105	Cellulitis of right ring finger (disorder)
41781000087108	Cellulitis of right middle finger (disorder)
41751000087100	Cellulitis of right index finger (disorder)
10633631000119107	Cellulitis of right thumb (disorder)
16005591000119100	Cellulitis of right elbow (disorder)
449717009	Cellulitis and abscess of upper limb (disorder)
838283002	Cellulitis and abscess of hand (disorder)
200630006	Cellulitis and abscess of finger (disorder)
200674008	Cellulitis and abscess of wrist (disorder)
200670004	Cellulitis and abscess of forearm (disorder)
200669000	Cellulitis and abscess of elbow (disorder)
200668008	Cellulitis and abscess of upper arm (disorder)
200666007	Cellulitis and abscess of shoulder (disorder)
200667003	Cellulitis and abscess of axilla (disorder)
301710008	Cellulitis of elbow (disorder)
71392009	Cellulitis of wrist (disorder)
62837005	Cellulitis of hand (disorder)
449825003	Cellulitis of thumb (disorder)
287000004	Cellulitis of hand excluding finger (disorder)
238455005	Seal finger (disorder)
238398008	Cellulitis of palm of hand (disorder)
238396007	Cellulitis of dorsum of hand (disorder)
27561001	Cellulitis of finger (disorder)
1297283001	Cellulitis of little finger (disorder)
1297281004	Cellulitis of ring finger (disorder)
1297278009	Cellulitis of middle finger (disorder)
1297277004	Cellulitis of index finger (disorder)
49810002	Cellulitis of shoulder (disorder)
19457002	Cellulitis of axilla (disorder)
38217004	Cellulitis of upper arm (disorder)
13680009	Cellulitis of forearm (disorder)
402929007	Bacterial cellulitis (disorder)
762284008	Cellulitis caused by Staphylococcus aureus (disorder)
402927009	Gram-negative bacterial cellulitis (disorder)
402928004	Haemophilus cellulitis (disorder)
240584003	Gonococcal cellulitis (disorder)
278037002	Streptococcal cellulitis (disorder)
733165000	Anogenital cellulitis of infancy and childhood caused by Beta-hemolytic Streptococcus group A (disorder)
721745002	Childhood cellulitis of perianal region caused by beta-hemolytic Streptococcus group A (disorder)
402934006	Streptococcal cellulitis of external ear (disorder)
44653001	Erysipelas (disorder)
240425002	Facial erysipelas (disorder)
44464006	Postpartum AND/OR puerperal erysipelas (disorder)
238401006	Anaerobic cellulitis (disorder)
240780005	Mucormycotic gangrenous cellulitis (disorder)
239162003	Wound cellulitis (disorder)
781192001	Postoperative wound cellulitis (disorder)
781191008	Extensive postoperative wound cellulitis (disorder)
200658003	Cellulitis and abscess of back (disorder)
128277003	Cellulitis of head (disorder)
232214001	Cellulitis of pinna (disorder)
41821000087103	Cellulitis of left pinna (disorder)
41831000087101	Cellulitis of right pinna (disorder)
200652002	Cellulitis of face (disorder)
130021000119100	Cellulitis of nasal mucous membrane (disorder)
231796003	Cellulitis of eyelid (disorder)
220145006	Diffuse cellulitis of face (disorder)
200645004	Cellulitis and abscess of face (disorder)
267778006	Cellulitis and abscess of nose (external) (disorder)
267777001	Cellulitis and abscess of cheek (external) (disorder)
200650005	Cellulitis and abscess of forehead (disorder)
109784009	Cellulitis of masticator space of mouth (disorder)
109612009	Dentoalveolar cellulitis (disorder)
109247006	Cellulitis of infratemporal fossa (disorder)
109245003	Cellulitis of periorbital region (disorder)
60540006	Cellulitis of external cheek (disorder)
51030006	Cellulitis of lip (disorder)
37098000	Cellulitis of external nose (disorder)
27767004	Cellulitis of forehead (disorder)
194005002	Orbital cellulitis (disorder)
339111000119109	Cellulitis of left orbit (disorder)
333501000119103	Cellulitis of right orbit (disorder)
109792000	Cellulitis of palate (disorder)
109782008	Cellulitis of buccal space of mouth (disorder)
58945008	Cellulitis of chin (disorder)
200648002	Cellulitis and abscess of chin (disorder)
52190008	Cellulitis of scalp (disorder)
8771003	Cellulitis of oral soft tissues (disorder)
196538002	Cellulitis of floor of mouth (disorder)
109811000	Cellulitis of sublingual space (disorder)
196542004	Ludwigs angina (disorder)
710729009	Woody tongue (disorder)
109246002	Cellulitis of submental space (disorder)
109810004	Cellulitis of tongue (disorder)
109783003	Cellulitis of canine space of mouth (disorder)
109611002	Cellulitis of gingiva (disorder)
987007	Cellulitis of temple region (disorder)
200651009	Cellulitis and abscess of temple region (disorder)
123951002	Cellulitis of skin (disorder)
863907000	Vaccination site cellulitis (disorder)
309254003	Cellulitis of skin of back (disorder)
238931006	Eosinophilic cellulitis (disorder)
12713001	Cellulitis of skin with lymphangitis (disorder)
109362006	Cellulitis of parapharyngeal space (disorder)
46876003	Cellulitis of trunk (disorder)
237121000119100	Urethral cellulitis (disorder)
735591005	Acute phlegmonous appendicitis (disorder)
307424002	Cellulitis - anus or rectum (disorder)
84681008	Rectal cellulitis (disorder)
35246005	Anorectal cellulitis (disorder)
41152008	Anal cellulitis (disorder)
984000	Perirectal cellulitis (disorder)
280486004	Female pelvic cellulitis (disorder)
198160001	Chronic female pelvic cellulitis (disorder)
12062007	Puerperal pelvic cellulitis (disorder)
200655000	Cellulitis and abscess of trunk (disorder)
200663004	Cellulitis and abscess of perineum (disorder)
200662009	Cellulitis and abscess of groin (disorder)
200661002	Cellulitis and abscess of flank (disorder)
200659006	Cellulitis and abscess of abdominal wall (disorder)
200660001	Cellulitis and abscess of umbilicus (disorder)
200657008	Cellulitis and abscess of breast (disorder)
200656004	Cellulitis and abscess of chest wall (disorder)
111414008	Cellulitis of seminal vesicle (disorder)
88361008	Cellulitis of groin (disorder)
81823008	Cellulitis of tunica vaginalis (disorder)
66918004	Cellulitis of flank (disorder)
59883002	Cellulitis of abdominal wall (disorder)
56644003	Cellulitis of umbilicus (disorder)
59532009	Cellulitis of chest wall (disorder)
34830002	Cellulitis of scrotum (disorder)
26330000	Cellulitis of perineum (disorder)
307425001	Perianal cellulitis (disorder)
14812002	Cellulitis of penis (disorder)
111416005	Cellulitis of corpus cavernosum (disorder)
10982004	Cellulitis of spermatic cord (disorder)
15110001	Cellulitis of vas deferens (disorder)
7253006	Periurethral cellulitis (disorder)
2385003	Cellulitis of pectoral region (disorder)
75817003	Cellulitis of breast (disorder)
10751991000119105	Postpartum cellulitis of breast (disorder)
37223007	Cellulitis of neck (disorder)
267779003	Cellulitis and abscess of neck (disorder)
200649005	Cellulitis and abscess of submandibular region (disorder)
41700004	Cellulitis of submandibular region (disorder)
19240003	Cellulitis of digit (disorder)
24232008	Cellulitis with lymphangitis of digit (disorder)
200946001	Staphylococcal scalded skin syndrome (disorder)
238395006	Cellulitis of skin area excluding digits of hand or foot (disorder)
238404003	Acute lymphangitis of skin excluding digits of hand or foot (disorder)
240394009	Cutaneous erysipeloid (disorder)
240395005	Localized cutaneous erysipeloid (disorder)
267780000	Cellulitis and abscess of hand excluding digits (disorder)
267783003	Cellulitis and abscess of foot excluding toe (disorder)
278895007	Oral sinus (disorder)
300946000	Infected thumb (disorder)
367434002	Erysipelothrix disease (disorder)
70759006	Pyoderma (disorder)
307230004	Postoperative wound cellulitis (disorder)
307496006	Diverticulitis (disorder)
271366000	Diverticulitis of gastrointestinal tract (disorder)
735593008	Diverticulitis of intestine (disorder)
1086541000119104	Perforation of intestine due to diverticulitis of gastrointestinal tract (disorder)
56165008	Diverticulitis of small intestine (disorder)
1086491000119108	Perforation of small intestine due to diverticulitis (disorder)
1086331000119103	Perforation of jejunum co-occurrent and due to diverticulitis (disorder)
1086231000119105	Perforation of duodenum due to diverticulitis (disorder)
1086281000119106	Perforation of ileum due to diverticulitis (disorder)
1086481000119105	Perforation of small intestine co-occurrent with hemorrhage due to diverticulitis (disorder)
733150001	Perforation and abscess of small intestine co-occurrent and due to diverticulitis (disorder)
1086461000119101	Hemorrhage of small intestine due to diverticulitis (disorder)
1086441000119100	Perforation of large and small intestine due to diverticulitis (disorder)
1197699002	Stenosis of small intestine due to diverticulitis (disorder)
722846009	Diverticulitis of small intestine without complication (disorder)
722845008	Diverticulitis of small intestine with complication (disorder)
721646008	Congenital diverticulitis of small intestine (disorder)
111358007	Diverticulitis of jejunum (disorder)
1086291000119109	Abscess of jejunum co-occurrent and due to diverticulitis (disorder)
67153004	Diverticulitis of ileum (disorder)
1086241000119101	Abscess of ileum co-occurrent and due to diverticulitis (disorder)
48241004	Meckels diverticulitis (disorder)
445162006	Bleeding Meckels diverticulitis (disorder)
33838003	Diverticulitis of duodenum (disorder)
1086191000119101	Abscess of duodenum co-occurrent and due to diverticulitis (disorder)
4494009	Diverticulitis of large intestine (disorder)
733160005	Diverticulitis of large intestine without complication (disorder)
733159000	Diverticulitis of large intestine with complication (disorder)
722855007	Perforation and abscess of large intestine co-occurrent and due to diverticulitis (disorder)
430877000	Diverticulitis of rectum (disorder)
430347001	Diverticulitis of cecum (disorder)
1086151000119106	Perforation of cecum due to diverticulitis (disorder)
1086111000119105	Abscess of cecum co-occurrent and due to diverticulitis (disorder)
111359004	Diverticulitis of colon (disorder)
1172640002	Diverticulitis of descending colon (disorder)
1162590005	Diverticulitis of ascending colon (disorder)
430876009	Diverticulitis of rectosigmoid (disorder)
427910000	Diverticulitis of sigmoid colon (disorder)
1086381000119102	Perforation of sigmoid colon due to diverticulitis (disorder)
1086341000119107	Abscess of sigmoid colon co-occurrent and due to diverticulitis (disorder)
76953007	Diverticulitis of colon with perforation (disorder)
2091005	Pharyngeal diverticulitis (disorder)
197112002	Diverticular disease of both small and large intestine with perforation and abscess (disorder)
235774002	Colonic diverticular abscess (disorder)
312121001	Bacterial gastrointestinal infectious disease (disorder)
1285590007	Infection of intestine caused by Clostridium botulinum (disorder)
1285578005	Infection of intestine caused by Clostridium botulinum in adulthood (disorder)
733164001	Gastrointestinal infection caused by non-tuberculous Mycobacterium (disorder)
1193740008	Inflammation of intestine caused by non-tuberculous Mycobacterium (disorder)
1193739006	Inflammation of small intestine caused by non-tuberculous Mycobacterium (disorder)
1177072008	Duodenitis caused by Mycobacterium, non-tuberculosis (disorder)
1177023001	Colitis caused by non-tuberculosis Mycobacterium (disorder)
1177037005	Esophagitis caused by non-tuberculous Mycobacterium (disorder)
1163494008	Gastritis caused by Mycobacterium, non-tuberculosis (disorder)
1163492007	Gastritis caused by Mycobacterium avium-intracellulare (disorder)
421429008	Gastrointestinal infection caused by Klebsiella aerogenes (disorder)
421224000	Intestinal infection caused by Klebsiella aerogenes (disorder)
312108008	Bacterial intestinal infectious disease (disorder)
866074003	Infection of colon caused by Spirochaetes (disorder)
1163142000	Colitis caused by Brachyspira pilosicoli (disorder)
1052300001	Proctocolitis due to secondary syphilis (disorder)
723884008	Duodenal ulcer caused by bacterium (disorder)
724528009	Duodenal ulcer caused by Helicobacter pylori (disorder)
724530006	Duodenal ulcer caused by Helicobacter pylori and non-steroidal anti-inflammatory agent (disorder)
414530001	Intestinal infectious disease caused by Gram-negative bacteria (disorder)
1231380007	Inflammation of intestine caused by Shigella (disorder)
1231379009	Inflammation of small intestine caused by Shigella (disorder)
1193747006	Inflammation of small intestine caused by Shigella sonnei (disorder)
1193745003	Inflammation of small intestine caused by Shigella flexneri (disorder)
1193743005	Inflammation of small intestine caused by Shigella dysenteriae (disorder)
1193741007	Inflammation of small intestine caused by Shigella boydii (disorder)
1193748001	Inflammation of intestine caused by Shigella sonnei (disorder)
1163120001	Colitis caused by Shigella sonnei (disorder)
1193746002	Inflammation of intestine caused by Shigella flexneri (disorder)
1163122009	Colitis caused by Shigella flexneri (disorder)
1193744004	Inflammation of intestine caused by Shigella dysenteriae (disorder)
1163124005	Colitis caused by Shigella dysenteriae (disorder)
1193742000	Inflammation of intestine caused by Shigella boydii (disorder)
1163123004	Colitis caused by Shigella boydii (disorder)
1163126007	Colitis caused by Shigella (disorder)
36188001	Shigellosis (disorder)
1193733007	Inflammation of intestine caused by Enterobacter (disorder)
1193732002	Inflammation of small intestine caused by Enterobacter (disorder)
1179073007	Infection of intestine caused by Salmonella group E (disorder)
1179071009	Infection of intestine caused by Salmonella group C (disorder)
51254007	Paratyphoid C fever (disorder)
1163125006	Colitis caused by Salmonella paratyphi C (disorder)
1179034007	Infection of intestine caused by Salmonella group D (disorder)
4834000	Typhoid fever (disorder)
1179407003	Inflammation of colon caused by Salmonella enterica enterica serovar Typhi (disorder)
45312009	Pneumonia in typhoid fever (disorder)
1179031004	Infection of intestine caused by Salmonella group O:4 (disorder)
71085009	Paratyphoid B fever (disorder)
1163128008	Colitis caused by Salmonella paratyphi B (disorder)
1163477006	Infection of intestine caused by Chlamydia trachomatis (disorder)
1197369000	Colitis caused by Chlamydia trachomatis (disorder)
447372001	Infection of rectum caused by Chlamydia trachomatis (disorder)
1163140008	Infection of colon caused by Haemophilus ducreyi (disorder)
1163117009	Colitis caused by Chlamydia (disorder)
1163110006	Colitis caused by Klebsiella oxytoca (disorder)
1142226000	Infection of intestine caused by Salmonella group O:2 (disorder)
76623002	Paratyphoid A fever (disorder)
1163127003	Colitis caused by Salmonella paratyphi A (disorder)
735514001	Infection of intestine caused by Vibrio (disorder)
1193750009	Inflammation of intestine caused by Vibrio cholerae (disorder)
1193749009	Inflammation of small intestine caused by Vibrio cholerae (disorder)
1148585008	Infection of intestine caused by Vibrio parahaemolyticus (disorder)
447282003	Intestinal infection caused by Vibrio cholerae O1 (disorder)
240349003	Cholera caused by Vibrio cholerae O1 Classical biotype (disorder)
81020007	Cholera caused by Vibrio cholerae El Tor (disorder)
446672004	Intestinal infection caused by Vibrio cholerae non-O139 (disorder)
707525005	Non-O1 and non-O139 Vibrio cholerae infection (disorder)
63650001	Cholera (disorder)
240350003	Cholera - non-O1 group vibrio (disorder)
240351004	Cholera - O139 group Vibrio cholerae (disorder)
724525007	Duodenitis caused by Helicobacter pylori (disorder)
721682003	Colitis caused by Salmonella (disorder)
712583003	Intestinal infection caused by Plesiomonas shigelloides (disorder)
711167005	Enteritis caused by Yersinia enterocolitica (disorder)
1163121002	Colitis caused by Yersinia enterocolitica (disorder)
446988001	Intestinal infection caused by Aeromonas hydrophila (disorder)
274081004	Bacillary dysentery (disorder)
111839008	Intestinal infection caused by Escherichia coli (disorder)
1231378001	Inflammation of intestine caused by Escherichia coli (disorder)
1231377006	Inflammation of small intestine caused by Escherichia coli (disorder)
1193687005	Inflammation of small intestine caused by enterotoxigenic Escherichia coli (disorder)
1193684003	Inflammation of small intestine caused by enteropathogenic Escherichia coli (disorder)
1193681006	Inflammation of small intestine caused by enteroinvasive Escherichia coli (disorder)
1193658009	Inflammation of small intestine caused by enterohemorrhagic Escherichia coli (disorder)
1193688000	Inflammation of intestine caused by enterotoxigenic Escherichia coli (disorder)
1163113008	Colitis caused by enterotoxigenic Escherichia coli (disorder)
1193685002	Inflammation of intestine caused by enteropathogenic Escherichia coli (disorder)
1163112003	Colitis caused by enteropathogenic Escherichia coli (disorder)
69810009	Acute hemorrhagic colitis caused by Escherichia coli (disorder)
1193682004	Inflammation of intestine caused by enteroinvasive Escherichia coli (disorder)
1163115001	Colitis caused by enteroinvasive Escherichia coli (disorder)
1193660006	Inflammation of intestine caused by enterohemorrhagic Escherichia coli (disorder)
1163114002	Colitis caused by enterohemorrhagic Escherichia coli (disorder)
1163111005	Colitis caused by Escherichia coli (disorder)
446328009	Intestinal infection caused by Escherichia coli O157:H7 (disorder)
428874003	Intestinal infection caused by Escherichia coli serotype O158 (disorder)
90271007	Intestinal infection caused by Arizona group (disorder)
85904008	Paratyphoid fever (disorder)
82930004	Intestinal infection caused by Pseudomonas (disorder)
1163108009	Colitis caused by Pseudomonas aeruginosa (disorder)
78128001	Helicobacter-associated colitis (disorder)
46672003	Helicobacter-associated proctitis (disorder)
42746002	Gonorrhea of rectum (disorder)
1087001000119105	Infection of anus and rectum caused by Neisseria gonorrhoeae (disorder)
36529003	Intestinal infection caused by Morganella morganii (disorder)
30493003	Intestinal infection caused by Proteus mirabilis (disorder)
18081009	Enteric campylobacteriosis (disorder)
1163143005	Colitis caused by Campylobacter (disorder)
447354007	Intestinal infection caused by Campylobacter jejuni (disorder)
446122002	Intestinal infection caused by Campylobacter coli (disorder)
414529006	Intestinal infectious disease caused by anaerobic bacteria (disorder)
1193731009	Inflammation of intestine caused by Actinomyces (disorder)
1193729000	Inflammation of small intestine caused by Actinomyces (disorder)
1163145003	Colitis caused by Actinomyces (disorder)
266090008	Ileocecal actinomycosis (disorder)
1172958005	Intestinal infection caused by Clostridioides difficile (disorder)
5891000119102	Clostridium difficile diarrhea (disorder)
16838151000119102	Recurrent diarrhea caused by Clostridium difficile (disorder)
789685005	Recurrent infection caused by Clostridioides difficile (disorder)
16838111000119103	Recurrent colitis caused by Clostridium difficile (disorder)
423590009	Clostridium difficile colitis (disorder)
404907009	Toxic megacolon due to Clostridium difficile infection (disorder)
240357000	Clostridial enteric disease (disorder)
39747007	Enteritis necroticans (disorder)
27858009	Clostridial gastroenteritis (disorder)
186394003	Actinomycosis of cecum (disorder)
266077001	Staphylococcal gastrointestinal tract infection (disorder)
1193736004	Inflammation of intestine caused by methicillin-resistant Staphylococcus aureus (disorder)
1193735000	Inflammation of small intestine caused by methicillin-resistant Staphylococcus aureus (disorder)
1163107004	Colitis caused by methicillin-resistant Staphylococcus aureus (disorder)
32527003	Staphylococcal enterocolitis (disorder)
75375008	Inflammation of intestine caused by bacteria (disorder)
1193738003	Inflammation of intestine caused by Mycobacterium (disorder)
1193737008	Inflammation of small intestine caused by Mycobacterium (disorder)
1163531000	Duodenitis caused by Mycobacterium (disorder)
235694001	Tuberculous duodenitis (disorder)
35117008	Tuberculosis of small intestine (disorder)
1177041009	Enterocolitis caused by Mycobacterium tuberculosis complex (disorder)
447371008	Tuberculosis of ileum (disorder)
1163487005	Colitis caused by Mycobacterium (disorder)
301836007	Tuberculosis of colon (disorder)
60136008	Tuberculosis of intestine (disorder)
38420005	Tuberculosis of large intestine (disorder)
7444001	Tuberculosis of rectum (disorder)
1163080001	Duodenitis caused by bacterium (disorder)
733148009	Duodenitis caused by Tropheryma whipplei (disorder)
721681005	Colitis caused by bacterium (disorder)
312109000	Bacterial dysentery (disorder)
66379009	Bacterial overgrowth syndrome (disorder)
446081009	Small bowel bacterial overgrowth syndrome (disorder)
41545003	Whipples disease (disorder)
230194002	Neuro - Whipples disease (disorder)
201517005	Seronegative arthritis secondary to Whipples disease (disorder)
307759003	Helicobacter pylori gastrointestinal tract infection (disorder)
1087081000119102	Gastric hemorrhage caused by Helicobacter pylori (disorder)
103691000119106	Gastric ulcer caused by Helicobacter pylori (disorder)
96720031000119104	Chronic ulcer of stomach caused by Helicobacter pylori (disorder)
221899751000119107	Chronic ulcer of pylorus caused by Helicobacter pylori (disorder)
724522005	Anastomotic ulcer of stomach caused by Helicobacter pylori (disorder)
724519008	Gastric ulcer caused by Helicobacter pylori and non-steroidal anti-inflammatory agent (disorder)
89662003	Helicobacter-associated pyloric ulcer (disorder)
683509791000119109	Acute ulcer of pylorus caused by Helicobacter pylori (disorder)
708164002	Gastritis caused by Helicobacter pylori (disorder)
1171358000	Chronic gastritis caused by Helicobacter pylori (disorder)
720401009	Cystic fibrosis with gastritis and megaloblastic anemia syndrome (disorder)
274080003	Bacterial gastroenteritis (disorder)
723096000	Gastritis caused by bacterium (disorder)
1163521007	Gastritis caused by Enterococcus (disorder)
1163498006	Gastritis caused by Mycobacterium (disorder)
186272008	Tuberculosis of stomach (disorder)
1052296002	Gastritis due to secondary syphilis (disorder)
89538001	Helicobacter-associated gastritis (disorder)
708165001	Gastritis caused by Helicobacter heilmannii (disorder)
1162445004	Chronic gastritis caused by Helicobacter heilmannii (disorder)
240376003	Tuberculosis of gastrointestinal tract (disorder)
186225008	Tuberculosis of intestines, peritoneum and mesenteric glands (disorder)
39306006	Tuberculosis of anus (disorder)
1177026009	Infection of anal canal caused by Mycobacterium tuberculosis complex (disorder)
8832006	Tuberculosis orificialis of anus (disorder)
15284007	Tuberculosis of esophagus (disorder)
235601001	Bacterial esophagitis (disorder)
1163555005	Esophagitis caused by Mycobacterium (disorder)
111819009	Staphylococcal gastroenteritis (disorder)
66186006	Furuncle of anus (disorder)
111362001	Anal furunculosis (disorder)
42338000	Salmonella gastroenteritis (disorder)
6066007	Carbuncle of anus (disorder)
266078006	Pseudomonas gastrointestinal tract infection (disorder)
240384004	Gastroenteric plague (disorder)
240356009	Enteroadherent Escherichia coli gastrointestinal tract infection (disorder)
240353001	Enteropathogenic Escherichia coli gastrointestinal tract infection (disorder)
240355008	Enteroinvasive Escherichia coli gastrointestinal tract infection (disorder)
240354007	Verotoxigenic Escherichia coli gastrointestinal tract infection (disorder)
240337004	Verotoxigenic Escherichia coli food poisoning (disorder)
240352006	Enterotoxigenic Escherichia coli gastrointestinal tract infection (disorder)
240336008	Enterotoxigenic Escherichia coli food poisoning (disorder)
240335007	Escherichia coli food poisoning (disorder)
240333000	Bacillus licheniformis food poisoning (disorder)
240110008	Intestinal gas gangrene (disorder)
235610009	Bacterial ulcer of esophagus (disorder)
186931002	Gonococcal anal infection (disorder)
186731007	Chlamydial infection of anus and rectum (disorder)
420910002	Chlamydia trachomatis infection of anus and rectum (disorder)
446642005	Infection of anus caused by Chlamydia trachomatis (disorder)
186138007	Morganella morganii gastrointestinal tract infection (disorder)
186136006	Proteus gastrointestinal tract infection (disorder)
186137002	Proteus mirabilis gastrointestinal tract infection (disorder)
186134009	Infection of gastrointestinal tract by Salmonella enterica arizonae (disorder)
111798006	Gastrointestinal anthrax (disorder)
111939009	Dysentery (disorder)
128398001	Infectious disease of digestive tract (disorder)
186090001	Typhoid and paratyphoid fevers (disorder)
186105003	Shigella boydii (group C) (disorder)
186431008	Clostridium difficile infection (disorder)
19894004	Food poisoning due to Bacillus cereus (disorder)
302229004	Salmonella food poisoning (disorder)
302231008	Salmonella infection (disorder)
398384001	Staphylococcus aureus food poisoning (disorder)
398570005	Diarrhea due to staphylococcus toxin (disorder)
4241002	Listeriosis (disorder)
449083008	Sepsis due to Salmonella (disorder)
449335002	Sepsis due to Listeria monocytogenes (disorder)
46799006	Dysenteric diarrhea (disorder)
47375003	Localized Salmonella infection (disorder)
6185008	Helicobacter-associated disease (disorder)
66107000	Bacterial food poisoning (disorder)
70014009	Food poisoning due to Clostridium perfringens (disorder)
715852004	Infection of gastrointestinal tract (disorder)
81159000	Food poisoning due to Vibrio parahaemolyticus (disorder)
