prodcode	CodingSystem	productname	gemscriptcode
12549	prodcode	Aventyl 10mg/5ml Liquid (Eli Lilly and Company Ltd)	55349020
12567	prodcode	FORTRAL 60 MG INJ	2512007
12583	prodcode	MORPHINE SULPHATE CR 5 MG TAB	3158007
12591	prodcode	Morphine 60mg modified-release granules sachets sugar free	75453020
12602	prodcode	Morphine sulfate 10mg suppositories	59815020
12604	prodcode	MST Continus Suspension 100mg granules sachets (Napp Pharmaceuticals Ltd)	75449020
12608	prodcode	MORPHINE SULPHATE CR 200 MG TAB	3162007
12709	prodcode	Ibuprofen and codeine 200mg + 12.5mg Tablet	77459020
12889	prodcode	Oramorph 100mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd)	68362020
12900	prodcode	MST Continus Suspension 30mg granules sachets (Napp Pharmaceuticals Ltd)	56811020
13076	prodcode	Actiq 200microgram lozenges with integral oromucosal applicator (Teva UK Ltd)	81733020
13114	prodcode	Zomorph 10mg modified-release capsules (Ethypharm UK Ltd)	85781020
13117	prodcode	Zomorph 30mg modified-release capsules (Ethypharm UK Ltd)	85782020
13172	prodcode	Morphine sulfate 20mg/1ml solution for injection ampoules	78858020
13225	prodcode	Morphine sulfate 30mg/1ml solution for injection ampoules	90607020
13280	prodcode	Morphine sulfate 60mg/2ml solution for injection ampoules	90609020
13300	prodcode	BuTrans 20micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd)	89604020
13364	prodcode	DIAMORPHINE 20 MG ELI	2727007
13380	prodcode	Clinoril 200mg tablets (Merck Sharp & Dohme Ltd)	48704020
13420	prodcode	Diamorphine 15mg/5ml Oral solution (Manufacturer unknown)	73133020
13423	prodcode	MORPHINE SULPHATE BP GRANULES 30 MG	3146007
13459	prodcode	Dysman 500 tablets (Ashbourne Pharmaceuticals Ltd)	56667020
13588	prodcode	MORPHINE SULPHATE susp C/R 30 MG	3946007
13598	prodcode	ASPIRIN & CODEINE 500 MG TAB	3414007
13606	prodcode	Flexin-25 Continus tablets (Napp Pharmaceuticals Ltd)	68267020
13627	prodcode	Mobic 15mg suppositories (Boehringer Ingelheim Ltd)	81658020
13639	prodcode	Flexin-50 Continus tablets (Napp Pharmaceuticals Ltd)	68266020
13711	prodcode	Morcap sr 20mg Modified-release capsule (Faulding Pharmaceuticals (Dbl))	83122020
13813	prodcode	Zamadol 50mg capsules (Meda Pharmaceuticals Ltd)	83119020
13818	prodcode	Nabumetone 500mg tablets (Actavis UK Ltd)	60823020
13893	prodcode	Nurofen Plus tablets (Reckitt Benckiser Healthcare (UK) Ltd)	77456020
13995	prodcode	Morphine sulphate 24 200mg Modified-release capsule	81632020
13997	prodcode	Morphine sulphate 100mg Modified-release capsule	79896020
14050	prodcode	Morphine sulphate 12 100mg Modified-release capsule	83128020
14063	prodcode	Zomorph 100mg modified-release capsules (Ethypharm UK Ltd)	85785020
14084	prodcode	Diclovol 75mg SR tablets (Arun Pharmaceuticals Ltd)	86201020
14085	prodcode	Diclovol Retard 100mg tablets (Arun Pharmaceuticals Ltd)	86203020
14151	prodcode	Medised infant 120mg + 12.5mg / 5ml Oral solution (Seton Scholl Healthcare Plc)	81803020
14156	prodcode	Morphine sulfate 30mg/5ml oral solution unit dose vials sugar free	68487020
14226	prodcode	Morphine 30mg modified-release granules sachets sugar free	56799020
14333	prodcode	Ibuprofen 400mg capsules	91245020
14378	prodcode	Feminax tablets (Bayer Plc)	73500020
14380	prodcode	Lederfen 300mg capsules (Mercury Pharma Group Ltd)	84600020
14385	prodcode	Cuprofen 200mg Tablet (SSL International Plc)	50220020
14394	prodcode	Phenazocine hydrobromide 5mg tablet	65617020
14422	prodcode	Fenbufen 450mg Effervescent tablet	61806020
14476	prodcode	Indolar SR 75mg capsules (Sandoz Ltd)	58464020
14490	prodcode	Tramake 50mg capsules (Galen Ltd)	82134020
14541	prodcode	Ponstan 50mg/5ml paediatric Liquid (Chemidex Pharma Ltd)	53445020
14551	prodcode	Infadrops 100mg/ml liquid (Mercury Pharma Group Ltd)	75874020
14560	prodcode	PARACETAMOL 60 MG SUP	2138007
14570	prodcode	Ibuleve 5% Mousse (Dendron Ltd)	86401020
14578	prodcode	Nortriptyline 30mg / Fluphenazine 1.5mg tablets	68990020
14602	prodcode	Co-codamol 60mg/1000mg effervescent powder sachets sugar free	84588020
14627	prodcode	Paracetamol 325mg / Isometheptene 65mg capsules	70535020
14655	prodcode	Paracetamol 500mg with phenylpropanolamine 12.5 mg tablet	70241020
14672	prodcode	Defanac 75mg SR tablets (Ranbaxy (UK) Ltd)	75883020
14676	prodcode	Paracetamol 500mg with codeine phosphate 8mg & caffeine 30mg effervescent tablet	77683020
14688	prodcode	Paracetamol 500mg with dihydrocodeine 10mg tablet	66014020
14707	prodcode	Defanac Retard 100mg tablets (Ranbaxy (UK) Ltd)	79162020
14776	prodcode	Surgam 300mg tablets (Sanofi)	77350020
14785	prodcode	Paracetamol500mg with codeine phosphate 15mg tablet	65987020
14829	prodcode	Paracetamol 500mg / Caffeine 65mg tablets	65997020
14899	prodcode	Alvedon 250mg suppositories (Intrapharm Laboratories Ltd)	58884020
14900	prodcode	Durogesic DTrans 100micrograms transdermal patches (Janssen-Cilag Ltd)	88873020
14912	prodcode	Codeine phosphate 8mg with Paracetamol 500mg capsules	81048020
14964	prodcode	Solpadeine Plus soluble tablets (Omega Pharma Ltd)	89792020
15005	prodcode	Indomod 25mg modified-release capsules (Pfizer Ltd)	63549020
15064	prodcode	MORPHINE HCL 10MG/CHLOROFORM WATER > 5ML SOL	6650007
15068	prodcode	Arthrofen 400 tablets (Ashbourne Pharmaceuticals Ltd)	62436020
15159	prodcode	Tolfenamic acid 200mg Capsule	83568020
15180	prodcode	Naproxen and misoprostol 500mgwith200microgram combined Tablet	86566020
15198	prodcode	Co-dydramol 10mg+500mg Tablet (C P Pharmaceuticals Ltd)	49344020
15201	prodcode	Volraman 50mg gastro-resistant tablets (LPC Medical (UK) Ltd)	74267020
15238	prodcode	Paracetamol 500mg tablets (Zentiva)	50179020
15241	prodcode	Sudafed non-drowsy dual relief Capsule (Pfizer Consumer Healthcare Ltd)	77583020
15286	prodcode	Ketocid 200 modified-release capsules (Chiesi Ltd)	77485020
15337	prodcode	Fentanyl 1.2mg lozenges	77205020
15339	prodcode	Diamorphine 10mg/5ml oral solution	73146020
15350	prodcode	FENTANYL (10ML) 50 MCG/ML INJ	2583007
15352	prodcode	ASPIRIN & PARACETAMOL TAB	4138007
15353	prodcode	Papaveretum 7.7mg/1ml solution for injection ampoules	68939020
15439	prodcode	PARACETAMOL 150 MG SUP	3620007
15461	prodcode	PARACETAMOL 100 MG SUP	2140007
15477	prodcode	FENOPRON 200 MG TAB	2579007
15501	prodcode	Flurbiprofen 100mg suppositories	62063020
15514	prodcode	DIAMORPHINE 2.5 MG LIN	3364007
15732	prodcode	Diclovol 50mg gastro-resistant tablets (Arun Pharmaceuticals Ltd)	86199020
15781	prodcode	Morphine sulphate 24 90mg Modified-release capsule	81628020
15792	prodcode	Hydromorphone 2mg modified-release capsules	84389020
15793	prodcode	Diamorphine hydrochloride powder	52700020
15798	prodcode	Hydromorphone 8mg modified-release capsules	84391020
15815	prodcode	Morphine 50mg tablets	74010020
15831	prodcode	Codeine phosphate 30mg with paracetamol 500mg effervescent powder sugar free	53858020
15845	prodcode	Panadol NightPain tablets (GlaxoSmithKline Consumer Healthcare)	83652020
15871	prodcode	Kapake Insts 60mg/1000mg effervescent powder sachets (Galen Ltd)	80858020
15950	prodcode	Zomorph 200mg modified-release capsules (Ethypharm UK Ltd)	85786020
15964	prodcode	Zomorph 60mg modified-release capsules (Ethypharm UK Ltd)	85783020
16001	prodcode	Ibuprofen 200mg tablets (A A H Pharmaceuticals Ltd)	49832020
16039	prodcode	Solpadeine Capsule (GlaxoSmithKline Consumer Healthcare)	54213020
16076	prodcode	Paracetamol 325mg with tramadol 37.5 mg tablet	87620020
16096	prodcode	Codeine 6.75mg/5ml oral solution	88885020
16106	prodcode	Paracetamol 500mg / Caffeine 65mg effervescent tablets sugar free	73703020
16112	prodcode	Paramol soluble tablets (SSL International Plc)	89744020
16170	prodcode	Fenbufen 300mg capsules (Genus Pharmaceuticals Ltd)	59106020
16176	prodcode	Lederfen 450mg tablets (Mercury Pharma Group Ltd)	77247020
16184	prodcode	Alka-seltzer Tablet (Bayer Plc)	81957020
16189	prodcode	Morphine sulphate 10mg/ml Injection	91452020
16192	prodcode	Motrin 200mg Tablet (Pharmacia Ltd)	56328020
16193	prodcode	Motrin 800mg tablets (Pfizer Ltd)	68112020
16194	prodcode	Lodine 200mg Tablet (Shire Pharmaceuticals Ltd)	58037020
16205	prodcode	Palaprin forte 600mg Tablet (Nicholas Laboratories Ltd)	50967020
16221	prodcode	Diclozip 25mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd)	57190020
16222	prodcode	Diclozip 50mg gastro-resistant tablets (Ashbourne Pharmaceuticals Ltd)	57191020
16271	prodcode	Zydol XL 300mg tablets (Grunenthal Ltd)	83285020
16272	prodcode	Lofensaid Retard 100 tablets (Opus Pharmaceuticals Ltd)	82238020
16273	prodcode	Oramorph sr 30mg Tablet (Boehringer Ingelheim Ltd)	75363020
16286	prodcode	Lofensaid Retard 75 tablets (Opus Pharmaceuticals Ltd)	82237020
16335	prodcode	Morphine tartrate 10mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules	66055020
16395	prodcode	Zydol XL 200mg tablets (Grunenthal Ltd)	83284020
16467	prodcode	Codeine phosphate 30mg with paracetamol 500mg effervescent tablets	84870020
16473	prodcode	Relifex 500mg dispersible tablets (Meda Pharmaceuticals Ltd)	60242020
16474	prodcode	Nabumetone 500mg dispersible tablets sugar free	73719020
16509	prodcode	Lyrica 150mg capsules (Pfizer Ltd)	88056020
16542	prodcode	Lyrica 25mg capsules (Pfizer Ltd)	88048020
16592	prodcode	Parahypon Tablet (Wellcome Consumer)	53495020
16618	prodcode	Tilofyl 75micrograms/hour transdermal patches (Tillomed Laboratories Ltd)	89644020
16818	prodcode	Paracetamol 500mg with codeine phosphate 30mg effervescent powder sugar free	79777020
16964	prodcode	Nubain 10mg/ml Injection (Bristol-Myers Squibb Pharmaceuticals Ltd)	64912020
17029	prodcode	Rhumalgan CR 75 tablets (Sandoz Ltd)	80210020
17030	prodcode	Rhumalgan SR 75mg capsules (Sandoz Ltd)	88558020
17043	prodcode	Pethidine 100mg/2ml solution for injection ampoules	90767020
17092	prodcode	MORPHINE HCl 10 MG INJ	3654007
17126	prodcode	Fenactol SR 75mg tablets (Discovery Pharmaceuticals)	55714020
17128	prodcode	Fenactol 50mg gastro-resistant tablets (Discovery Pharmaceuticals)	77273020
17131	prodcode	Lederfen 300mg tablets (Mercury Pharma Group Ltd)	57844020
17158	prodcode	Panadeine forte Tablet (Sanofi-Synthelabo Ltd)	66043020
17163	prodcode	DIAMORPHINE 1 MG INJ	2712007
17165	prodcode	Nycopren 500mg gastro-resistant tablets (Ardern Healthcare Ltd)	74061020
17167	prodcode	Narphen 5mg Tablet (Smith & Nephew Healthcare Ltd)	65620020
17183	prodcode	Aventyl 10mg Capsule (Eli Lilly and Company Ltd)	55347020
17201	prodcode	Motrin 600mg tablets (Pfizer Ltd)	56330020
17271	prodcode	MORPHINE SULPHATE 5 MG SUP	2221007
17386	prodcode	Pethidine 50mg Tablet (Roche Products Ltd)	69171020
17398	prodcode	Morphine tartrate 15mg/1ml / Cyclizine tartrate 50mg/1ml solution for injection ampoules	66056020
17412	prodcode	Paracetamol 500mg / Diphenhydramine 25mg tablets	83648020
17490	prodcode	Cyclizine tartrate with morphine tartrate 50mg+15mg/ml injection	61675020
17525	prodcode	Fenactol Retard 100mg tablets (Discovery Pharmaceuticals)	78919020
17532	prodcode	Dicloflex Retard 100mg tablets (Kent Pharmaceuticals Ltd)	84868020
17563	prodcode	Solpadeine Max 12.8mg/500mg tablets (Omega Pharma Ltd)	86857020
17572	prodcode	Tenoxicam 20mg powder and solvent for solution for injection vials	75159020
17680	prodcode	Indomax 75 SR capsules (Ashbourne Pharmaceuticals Ltd)	74794020
17707	prodcode	CODEINE PHOS/GUAIPHENESIN/PSEUDOEPHEDRIN 7.5 MG ELI	6689007
17719	prodcode	SOLPADOL	!8504118
17733	prodcode	Condrotec 500mg+200microgram Tablet (Pharmacia Ltd)	86585020
17734	prodcode	Dextromoramide 5mg/ml injection	62393020
17754	prodcode	Progesic 200mg Tablet (Eli Lilly and Company Ltd)	51288020
17773	prodcode	Paracetamol 500mg with phenylpropanolamine 25mg tablet	70239020
17808	prodcode	CO-CODAMOL 30MG/500MG	!8503906
17818	prodcode	Ketovail 100mg modified-release capsules (Teva UK Ltd)	74336020
17825	prodcode	MORPHINE HCL 5MG/CHLOROFORM WATER TO 5ML SOL	6649007
17845	prodcode	Paracetamol 500mg with methionine 100 mg tablet	70478020
17863	prodcode	Pentazocine 50mg suppositories	73655020
17893	prodcode	Oramorph sr 60mg Tablet (Boehringer Ingelheim Ltd)	75364020
17917	prodcode	Dihydrocodeine with paracetamol 20mg with 500mg effervescent tablets	50341020
17936	prodcode	MXL 200mg capsules (Napp Pharmaceuticals Ltd)	81692020
17943	prodcode	Sevredol 20mg/ml concentrated oral solution (Napp Pharmaceuticals Ltd)	76947020
17998	prodcode	Medocodene 30mg/500mg capsules (UCB Pharma Ltd)	78000020
18166	prodcode	Morphine sulphate 12 200mg Modified-release capsule	79897020
18174	prodcode	Actiq 400microgram lozenges with integral oromucosal applicator (Teva UK Ltd)	81734020
18193	prodcode	Pholcodine 1.5mg/5ml / Promethazine 1.5mg/5ml oral solution sugar free	83633020
18196	prodcode	Orbifen for children 100mg/5ml Oral suspension (Orbis Consumer Products Ltd)	81617020
18221	prodcode	Codeine phosphate 15mg with paracetamol 500mg tablets	84466020
18234	prodcode	Rheumacin LA 75mg capsules (Hillcross Pharmaceuticals Ltd)	63553020
18364	prodcode	Ibular 400mg Tablet (Lagap)	58456020
18441	prodcode	Alvedon 60mg suppositories (Intrapharm Laboratories Ltd)	58883020
18448	prodcode	Voltarol 12.5mg suppositories (Novartis Pharmaceuticals UK Ltd)	83740020
18468	prodcode	J Collis Browne's mixture (Thornton & Ross Ltd)	73665020
18482	prodcode	Paracetamol 325mg with dextropropoxyphene 32.5mg tablet	66005020
18490	prodcode	Phenylpropanolamine 50mg / Chlorphenamine 4mg modified-release capsules	73534020
18491	prodcode	Pamergan P100 solution for injection 2ml ampoules (Martindale Pharmaceuticals Ltd)	65611020
18527	prodcode	Mandafen 400mg tablets (M & A Pharmachem Ltd)	86224020
18583	prodcode	Paracetamol 500mg with pseudoephedrine 30mg & pholcodine 5mg capsule	78071020
18624	prodcode	NEPENTHE SOL	4038007
18626	prodcode	MORPHINE SULPHATE 200 MG TAB	3656007
18639	prodcode	MORPHINE SULPHATE SR 100 MG TAB	3655007
18640	prodcode	Tolectin 200mg Capsule (Cilag Pharmaceuticals Ltd)	51959020
18647	prodcode	Fenoket 200mg modified-release capsules (Opus Pharmaceuticals Ltd)	78164020
18656	prodcode	SRM-RHOTARD 10mg Modified-release tablet (Pharmacia Ltd)	67085020
18662	prodcode	Indomod 75mg modified-release capsules (Pfizer Ltd)	63550020
18675	prodcode	Paracetamol with caffeine capsule	65998020
18700	prodcode	SRM-RHOTARD 30mg Modified-release tablet (Pharmacia Ltd)	67086020
18727	prodcode	MORPHINE SULPHATE BP GRANULES 20 MG	3145007
18734	prodcode	Oramorph sr 100mg Tablet (Boehringer Ingelheim Ltd)	75378020
18792	prodcode	Diamorphine 10mg tablets	55619020
18798	prodcode	Lofensaid 50mg gastro-resistant tablets (Opus Pharmaceuticals Ltd)	79839020
18799	prodcode	Flu strength hot lemon 1g Powder (A A H Pharmaceuticals Ltd)	84134020
18801	prodcode	Morcap SR 100mg capsules (Hospira UK Ltd)	80790020
18812	prodcode	Nurofen meltlets lemon 200mg Orodispersible tablet (Reckitt Benckiser Healthcare (UK) Ltd)	76985020
18820	prodcode	Fenpaed 100mg/5ml Oral suspension (Pinewood Healthcare)	84269020
18840	prodcode	4Head sticks (Dendron Ltd)	83884020
18881	prodcode	Morphgesic SR 10mg tablets (AMCo)	76268020
18919	prodcode	Lemsip cold and flu sachets (Reckitt Benckiser Healthcare (UK) Ltd)	81928020
18921	prodcode	Fenactol 25mg gastro-resistant tablets (Discovery Pharmaceuticals)	77276020
18922	prodcode	Solpadeine Headache soluble tablets (Omega Pharma Ltd)	87111020
18965	prodcode	DIAMORPHINE 2.5 GM INJ	3806007
18977	prodcode	DIAMORPHINE HYDROCHLORIDE 20 MG INJ	3808007
19036	prodcode	Arthrofen 200 tablets (Ashbourne Pharmaceuticals Ltd)	62435020
19046	prodcode	Ibuprofen 400mg tablets (A A H Pharmaceuticals Ltd)	49833020
19069	prodcode	Dextropropoxyphene 60mg capsules	62404020
19092	prodcode	Morcap sr 50mg Modified-release capsule (Faulding Pharmaceuticals (Dbl))	83123020
19116	prodcode	Pethidine 100mg/2ml / Promethazine 50mg/2ml solution for injection ampoules	69221020
19119	prodcode	Nalbuphine hc 10mg/ml Injection	64909020
19139	prodcode	Paracetamol 500mg Suppository (Distriphar (UK))	59831020
19206	prodcode	Paracetamol 500mg / Dihydrocodeine 7.46mg tablets	66015020
19291	prodcode	Morphine sulfate 100mg/5ml oral solution unit dose vials sugar free	54364020
19317	prodcode	Omnopon 10mg Tablet (Roche Products Ltd)	73019020
19320	prodcode	Piroflam 20mg Capsule (Opus Pharmaceuticals Ltd)	79274020
19322	prodcode	Disalcid 500mg Capsule (3M Health Care Ltd)	49025020
19351	prodcode	DIAMORPHINE 3 GM INJ	3807007
19382	prodcode	Slofenac 75mg SR tablets (Sterwin Medicines)	83888020
19449	prodcode	Morphgesic SR 30mg tablets (AMCo)	76304020
19471	prodcode	Morphgesic SR 60mg tablets (AMCo)	51511020
19477	prodcode	Morphgesic SR 100mg tablets (AMCo)	54268020
19537	prodcode	BRUFEN	!0838201
19538	prodcode	BRUFEN	!0838101
19550	prodcode	CO-PROXAMOL	!1806301
19559	prodcode	NAPROSYN	!4802101
19560	prodcode	FELDENE DISPERSIBLE	!2511302
19575	prodcode	Proflex 200mg Tablet (Novartis Consumer Health UK Ltd)	63156020
19626	prodcode	Triogesic Tablet (Novartis Consumer Health UK Ltd)	70247020
19724	prodcode	ASPIRIN & CODEINE paed 75 MG TAB	3888007
19738	prodcode	"MORPHINE,COCAINE & CHLORPROMAZINE MIX"	4040007
19753	prodcode	INDOCID 500 MG SUP	5970007
19764	prodcode	Papaveretum 10mg tablet	68941020
19788	prodcode	FELDENE DISPERSIBLE	!2511103
19854	prodcode	Propain plus Tablet (Ceuta Healthcare Ltd)	87456020
19917	prodcode	Pseudoephedrine 60mg with paracetamol 500mg tablet	66339020
19954	prodcode	Palladone SR 16mg capsules (Napp Pharmaceuticals Ltd)	84403020
19972	prodcode	Hydromorphone 16mg modified-release capsules	84393020
19993	prodcode	Dromadol SR 100mg tablets (Teva UK Ltd)	76472020
20005	prodcode	Morphine sulfate 10mg/10ml solution for injection pre-filled syringes	90409020
20008	prodcode	MORPHINE SULPHATE 20 MG CAP	6957007
20016	prodcode	Tolmetin 400mg Capsule	67138020
20036	prodcode	Clotam 200mg Capsule (Thames Laboratories Ltd)	83580020
20039	prodcode	Dromoran roche 1.5mg Tablet (Roche Products Ltd)	53853020
20059	prodcode	Tiaprofenic acid 300mg sachets	67058020
20068	prodcode	Paracetamol 250mg/5ml oral suspension sugar free	57017020
20077	prodcode	Paracetamol 400mg with codeine phosphate 10mg with diphenhydramine 5mg & caffeine 50mg tablet	71757020
20116	prodcode	Paradote 100mg/500mg tablets (Sinclair IS Pharma Plc)	81241020
20194	prodcode	PARACETAMOL 75 MG SUS	4616007
20219	prodcode	MORPHINE SULPHATE 120 MG CAP	6905007
20230	prodcode	Salsalate 500mg capsules	66560020
20256	prodcode	Paracetamol 450mg with codeine phosphate 10mg with doxylamine 5mg & caffeine 30mg tablet	71760020
20310	prodcode	Zamadol Melt 50mg tablets (Meda Pharmaceuticals Ltd)	87131020
20384	prodcode	Flamatak MR 100mg tablets (Actavis UK Ltd)	85672020
20385	prodcode	Arthrosin 500 tablets (Ashbourne Pharmaceuticals Ltd)	62239020
20386	prodcode	Ramodar 200mg Tablet (Wyeth Pharmaceuticals)	60937020
20395	prodcode	Flamatak MR 75mg tablets (Actavis UK Ltd)	85673020
20442	prodcode	Nurofen 5% gel (Reckitt Benckiser Healthcare (UK) Ltd)	83984020
20503	prodcode	TOLECTIN 200 MG TAB	4326007
20565	prodcode	Paracetamol 500mg with codeine phosphate 8mg & caffeine 30mg capsule	73512020
20621	prodcode	Dicloflex 75mg SR tablets (Kent Pharmaceuticals Ltd)	84866020
20646	prodcode	Triogesic Oral solution (Novartis Consumer Health UK Ltd)	70248020
20653	prodcode	DICLOFENAC SODIUM S/R	!1857105
20663	prodcode	PIROXICAM	!5677102
20699	prodcode	PIROXICAM DISPERSIBLE	!5677103
20704	prodcode	NAPROXEN SODIUM	!4805101
20709	prodcode	MEFENAMIC ACID DISPERSIBLE	!4405104
20713	prodcode	DIAMORPHINE 30 MG SUP	3810007
20742	prodcode	PIROXICAM DISPERSIBLE	!5677104
20752	prodcode	DIAMORPHINE 15 MG INJ	2726007
20783	prodcode	Morphine sulfate 30mg suppositories	59814020
20805	prodcode	Dicloflex 75mg SR tablets (Teva UK Ltd)	85934020
20815	prodcode	Morphine sulfate 20mg suppositories	56944020
20853	prodcode	Propain Tablet (Sankyo Pharma UK Ltd)	71763020
20978	prodcode	Anadin Ultra liquid capsules (Wyeth Consumer Healthcare)	77321020
21045	prodcode	Ibumetin 400mg Tablet (Alfred Benzon (UK) Ltd)	59456020
21067	prodcode	Doloxene Capsule (Eli Lilly and Company Ltd)	49085020
21104	prodcode	PARACETAMOL/CODEINE PHOSPHATE 500 MG TAB	6402007
21113	prodcode	Dihydrocodeine with paracetamol forte 30mg with 500mg effervescent tablets	50342020
21123	prodcode	Piroxicam 20mg Capsule (Berk Pharmaceuticals Ltd)	50315020
21229	prodcode	Paracetamol 500mg / Dihydrocodeine 7.46mg effervescent tablets sugar free	89742020
21251	prodcode	Ultramol Soluble tablets (Zentiva)	82938020
21256	prodcode	Tramake Insts 50mg sachets (Galen Ltd)	84442020
21275	prodcode	Palladone SR 8mg capsules (Napp Pharmaceuticals Ltd)	84401020
21285	prodcode	Palladone SR 24mg capsules (Napp Pharmaceuticals Ltd)	84404020
21370	prodcode	PARACETAMOL/PHENYLPROPANOLAMINE/PHOLCODI 150 MG SYR	3619007
21387	prodcode	Diclofenac sodium 50mg gastro-resistant tablets (Mylan)	60371020
21397	prodcode	Zydol XL 400mg tablets (Grunenthal Ltd)	83287020
21419	prodcode	Seractil 300mg tablets (Thornton & Ross Ltd)	89574020
21421	prodcode	Seractil 400mg tablets (Thornton & Ross Ltd)	89582020
21435	prodcode	Contac 400 modified-release capsules (GlaxoSmithKline Consumer Healthcare)	73537020
21444	prodcode	Volraman 25mg gastro-resistant tablets (LPC Medical (UK) Ltd)	74266020
21491	prodcode	PARACETAMOL 30 MG SUP	2136007
21610	prodcode	Rhumalgan CR 100 tablets (Sandoz Ltd)	80211020
21620	prodcode	SLOFENAC 75 MG TAB	6993007
21673	prodcode	Paracetamol 500mg with codeine phosphate 8mg & caffeine 30mg effervescent tablet	66002020
21703	prodcode	Paracetamol 1000mg with codeine phosphate 60mg effervescent powder sugar free	79776020
21746	prodcode	Pharmidone Tablet (Pharmacia Ltd)	51087020
21754	prodcode	PARACETAMOL 20 MG SUP	3268007
21777	prodcode	Dromadol SR 200mg tablets (Teva UK Ltd)	76475020
21797	prodcode	Zamadol SR 200mg capsules (Meda Pharmaceuticals Ltd)	85605020
21807	prodcode	Flamrase 25 EC tablets (Teva UK Ltd)	74801020
21811	prodcode	Lidifen 200mg Tablet (Berk Pharmaceuticals Ltd)	59661020
21813	prodcode	Lidifen 400mg Tablet (Berk Pharmaceuticals Ltd)	59662020
21814	prodcode	ORUVAIL S/R	!5214001
21815	prodcode	Arthrofen 600 tablets (Ashbourne Pharmaceuticals Ltd)	62437020
21821	prodcode	Lidifen f 600mg Tablet (Berk Pharmaceuticals Ltd)	59663020
21824	prodcode	Flamrase 50 EC tablets (Teva UK Ltd)	74802020
21831	prodcode	Dysman 250mg Capsule (Ashbourne Pharmaceuticals Ltd)	56666020
21840	prodcode	Arthrosin 250 tablets (Ashbourne Pharmaceuticals Ltd)	62238020
21846	prodcode	Pirozip 20 capsules (Ashbourne Pharmaceuticals Ltd)	56770020
21864	prodcode	Pirozip 10 capsules (Ashbourne Pharmaceuticals Ltd)	56769020
21868	prodcode	Diamorphine hydrochloride and cocaine oral solution	72609020
21880	prodcode	Zapain 30mg/500mg capsules (AMCo)	79879020
21927	prodcode	CO-DYDRAMOL	!1887101
21947	prodcode	Zydol XL 150mg tablets (Grunenthal Ltd)	83283020
21955	prodcode	Ketozip 200 XL capsules (Ashbourne Pharmaceuticals Ltd)	53056020
21972	prodcode	MORPHINE ANHYDROUS	!4629102
22006	prodcode	TRYPTIZOL	!7309104
22014	prodcode	Disprol paracetamol 120mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)	83716020
22024	prodcode	Rhotard Morphine SR 10mg tablets (Sovereign Medical Ltd)	78227020
22026	prodcode	Rhotard Morphine SR 30mg tablets (Sovereign Medical Ltd)	78230020
22066	prodcode	Tilofyl 50micrograms/hour transdermal patches (Tillomed Laboratories Ltd)	89642020
22125	prodcode	Lemsip cold and flu combined relief 300mg+5mg+25mg Capsule (Reckitt Benckiser Healthcare (UK) Ltd)	50848020
22158	prodcode	FENOPROFEN disp 300 MG TAB	4985007
22190	prodcode	PONOXYLAN	!5729101
22206	prodcode	Nurofen Long Lasting 300mg capsules (Crookes Healthcare Ltd)	82951020
22230	prodcode	Meflam 250mg Capsule (Trinity Pharmaceuticals Ltd)	78062020
22236	prodcode	Paracetamol with promethazine hydrochloride 120mg+1.5mg/5ml suspension sugar free colour free	83229020
22283	prodcode	Lemsip flu 12 hr Modified-release capsule (Reckitt Benckiser Healthcare (UK) Ltd)	85582020
22288	prodcode	Medinol 250mg/5ml Oral suspension (SSL International Plc)	72975020
22380	prodcode	Paracetamol 1g/100ml solution for infusion vials	87802020
22410	prodcode	TOLMETIN 200 MG TAB	5629007
22450	prodcode	ASPIRIN & CODEINE 75 MG TAB	3049007
22622	prodcode	MORPHINE TARTRATE/CYCLIZINE TARTRATE 15 MG INJ	3283007
22627	prodcode	CODEINE PHOSPHATE 15/PARACETAMOL 500MG TAB	5141007
22690	prodcode	Morphine sulphate 24 120mg Modified-release capsule	81630020
22756	prodcode	Filnarine SR 30mg tablets (Teva UK Ltd)	82622020
22764	prodcode	Panadeine Tablet (GlaxoSmithKline UK Ltd)	54168020
22817	prodcode	CO-CODAMOL SF EFF POWDER	!8504309
22896	prodcode	PETHIDINE CO 50 MG INJ	6401007
22988	prodcode	Day nurse with phenylpropanolamine and dextromethorphan Liquid (GlaxoSmithKline Consumer Healthcare)	82110020
23052	prodcode	Promethazine hydrochloride 1.5mg with paracetamol 120mg/5ml oral solution colour free and sugar free	83231020
23060	prodcode	MST Continus Suspension 200mg granules sachets (Napp Pharmaceuticals Ltd)	75450020
23063	prodcode	Morphine 1mg/5ml / Peppermint oil 1.5microlitres/5ml oral solution	74224020
23077	prodcode	Paracetamol 120mg/5ml Oral suspension sugar free (Pinewood Healthcare)	61581020
23108	prodcode	Day nurse with phenylpropanolamine and dextromethorphan Capsule (GlaxoSmithKline Consumer Healthcare)	73386020
23114	prodcode	Panaleve plus 120mg/5ml Oral suspension sugar free (Pinewood Healthcare)	68468020
